post_title,post_view,comment_num,post_url,post_date,post_time,post_author
融资融券周汇总：兆易创新本周融资净买入284.94万元,21,0,"https://guba.eastmoney.com/news,603986,1525661046.html",2025-03-09,15:10,大眼看两融
这种过山车走势的股不要玩里面都是量化T王谁敢拉高半点立刻一堆卖单都想着高抛低吸关,56,0,"https://guba.eastmoney.com/news,603986,1525654201.html",2025-03-09,14:04,公主给你买糖
2月26号那天也是尾盘拉回五日线上，然后又跌了三天，这次跟2月26号很像，拉升回,136,2,"https://guba.eastmoney.com/news,603986,1525647031.html",2025-03-09,11:58,股友579916K83M
要调整至少三四天，尾盘这一拉,170,3,"https://guba.eastmoney.com/news,603986,1525644185.html",2025-03-09,11:12,机灵俏皮的柳宇荷
-兆易创新：“RISC-V产业联盟”副理事长单位中的“上海格易”为兆易创新100,211,1,"https://guba.eastmoney.com/news,603986,1525636652.html",2025-03-09,09:41,股友aGuWzP
尾盘一拉就算是完了,137,2,"https://guba.eastmoney.com/news,603986,1525635061.html",2025-03-09,09:15,股友T093531z92
长期看好持有,195,0,"https://guba.eastmoney.com/news,603986,1525616305.html",2025-03-08,22:19,股友552R0z6637
114的成本是你咋玩,229,4,"https://guba.eastmoney.com/news,603986,1525615542.html",2025-03-08,22:07,完美的四月
月线上两颗星！分歧加大！即将迎来一波爆裂的下跌！,256,2,"https://guba.eastmoney.com/news,603986,1525608182.html",2025-03-08,20:17,回归路慢慢
这货还是不是存储，存储芯片谁比它差了。周五佰维存储啥的也还是涨的，它恨不得拉个大,839,5,"https://guba.eastmoney.com/news,603986,1525555396.html",2025-03-08,07:59,沉浮股海2333
资讯兆易创新：融资净偿还1.33亿元，融资余额28.09亿元（03-07）,164,1,"https://guba.eastmoney.com/news,603986,1525553546.html",2025-03-08,07:38,兆易创新资讯
资讯恒生指数创近三年新高 重仓港股基金收益领先,6251,4,"https://guba.eastmoney.com/news,hk01810,1525542588.html",2025-03-08,01:42,小米集团-W资讯
今天尾盘被拉上去1个点，完全暴露了此股已完全被大主力轻松拿捏，这一个点让赵姨回到,774,3,"https://guba.eastmoney.com/news,603986,1525532734.html",2025-03-07,23:18,歌股升升红红红
这图画的，不是坚定的信念根本拿不住,296,1,"https://guba.eastmoney.com/news,603986,1525519723.html",2025-03-07,21:52,只做趋势追随者
