post_title,post_view,comment_num,post_url,post_date,post_time,post_author
结合当下国内发展AI的集体共识，大盘的量能和指数走势，以及科大讯飞k线走势，分析,15,1,"https://guba.eastmoney.com/news,002230,1525700753.html",2025-03-09,23:12,京都侍郎
过,30,0,"https://guba.eastmoney.com/news,002230,1525700296.html",2025-03-09,23:06,股友k63H275095
北京：从2025年秋季学期开始，全市中小学校开展人工智能通识教育。这不就是科大讯,52,1,"https://guba.eastmoney.com/news,002230,1525700094.html",2025-03-09,23:04,京都侍郎
被错杀的绩优股,18,0,"https://guba.eastmoney.com/news,002230,1525699545.html",2025-03-09,22:57,石破天惊震撼
CCTV13台聊会：一事一议节目，科大讯飞副总王勃和清华大学，人民大学两位教授一,172,4,"https://guba.eastmoney.com/news,002230,1525694910.html",2025-03-09,22:13,深情的汤日轩
铁子们！实锤了！给小米机器人供减速器！给特斯拉机器人供关节、骨架等核心部件！！！,371,1,"https://guba.eastmoney.com/news,002230,1525692416.html",2025-03-09,21:48,低调冷静知行合一坚持模式复利
这次AI医疗没你的份吗？,46,0,"https://guba.eastmoney.com/news,002230,1525690399.html",2025-03-09,21:27,米斯特照
华为布局ai医疗，抢市场份额，利空讯飞,149,2,"https://guba.eastmoney.com/news,002230,1525689711.html",2025-03-09,21:20,严谨de蓝莓
明天开始数板板,99,2,"https://guba.eastmoney.com/news,002230,1525688959.html",2025-03-09,21:12,手起刀落零零后
智元机器人与科大讯飞撒，双方将依托讯飞星火大模型进行联合开发，加强智能体与机器人,201,0,"https://guba.eastmoney.com/news,002230,1525687353.html",2025-03-09,20:55,明媚地爱丝
科大讯飞肯定周一大涨，有这么多核心技术。周一吃5cm我就跑,132,2,"https://guba.eastmoney.com/news,002230,1525686204.html",2025-03-09,20:42,基民7lx6053815
科大讯飞副总裁王波做客央视新闻频道，介绍了科大讯飞大模型、录音笔、学习机。。。。,175,0,"https://guba.eastmoney.com/news,002230,1525685855.html",2025-03-09,20:38,n14277251109efe0
$科大讯飞(SZ002230)$,90,0,"https://guba.eastmoney.com/news,002230,1525685818.html",2025-03-09,20:37,AI_World
目前，“智元机器人概念股”至少包括科大讯飞，就这一句就够了，明天科大讯飞你还在这,357,3,"https://guba.eastmoney.com/news,002230,1525685385.html",2025-03-09,20:32,旭光2389
估计明天能高开一个点以上,95,1,"https://guba.eastmoney.com/news,002230,1525685107.html",2025-03-09,20:29,妙手111
