post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
214,谁有资格发布标准？谁就是未来的赢家,0,2025-03-09,07:54,0
214,一个股权激励都没有研发人员参加的公司还说标准,0,2025-03-06,16:04,0
214,自己给自己制定标准,0,2025-03-01,19:24,0
214,这消息要是有用的话，周五就涨了，应该也是没用的消息。,1,2025-03-01,05:42,0
214,下周真实世界一字板,0,2025-03-01,02:56,0
214,"太高级了""真实世界""龙头。从今天开始步入真实世界。",3,2025-02-28,21:10,0
216,我26，你们怕个什么,1,2025-03-01,11:08,0
216,我24可以吧,0,2025-03-01,19:48,1
216,90+,0,2025-02-28,23:11,0
216,我13等着解套,0,2025-02-28,20:43,0
216,我今天进的，心里慌得很,0,2025-02-28,19:11,0
216,不慌 顶多持有几年 不会亏,0,2025-02-28,19:47,1
216,我17.61的本，你自己算,0,2025-02-28,18:10,0
216,48个点熬着吧,0,2025-02-28,17:52,0
216,我21个点,0,2025-02-28,17:42,0
217,属水的，应该叫水神科技有限公司,0,2025-02-28,20:44,0
218,跌的好惨，跌了几年真实世界，搞不懂啥意思？,2,2025-02-28,22:15,0
218,有官方认可的行业企业。望能成为民族品牌做大做强。,0,2025-02-28,19:52,0
218,把名字改成汤臣倍儿贱,1,2025-02-28,17:45,0
218,汤臣被践,0,2025-02-28,18:13,1
218,这就是护城河,0,2025-02-28,17:03,0
218,名字改成大保健，参考另一只：好想你,2,2025-02-28,16:48,0
218,开始讲故事了,1,2025-02-28,16:23,0
218,把名字改成汤健科技,0,2025-02-28,15:55,0
218,跌最多20%(基本很难下去)，涨则无限了。大长牛。,1,2025-02-28,15:53,0
218,你怎么不买呢？,0,2025-03-02,17:35,1
218,干点正事吧，股价都跌成什么样了，,1,2025-02-28,15:42,0
218,这样的走势很难让人相信 @汤臣倍健300146 是一支纯血龙头股。,0,2025-02-28,15:38,0
221,目前唯一的潜力股。保健龙头。低位待涨，大长牛。,0,2025-02-28,15:25,0
221,嗯，就是得耐心等有的磨，大资金埋伏的太多快涨不了,0,2025-02-28,15:29,1
221,没有人敢进去了！,1,2025-02-28,14:48,0
221,我观察这货三年多了那时二十五六快，我等了三年多，炒股必须明白大盘运行趋势，2027左右就要空仓,0,2025-02-28,14:58,1
221,全干了坐等上涨,0,2025-02-28,14:46,0
221,我还防了一手才进三层仓,0,2025-02-28,14:59,1
221,哪里能看出来它想向上？,0,2025-02-28,14:44,0
221,可以,0,2025-02-28,15:03,1
221,谁要会看就成首富了，这票在底部区域买了放着就行2027年左右来砸盘,1,2025-02-28,14:55,1
221,很快上涨12.68,0,2025-02-28,14:41,0
221,12.68这都无所谓，这个票是个慢票，参考创业板拿到2026年底，明年后年这票的鬼故事就来了，买了放着不动,0,2025-02-28,14:53,1
221,对但会很扶,0,2025-02-28,14:41,0
222,干嘛尾盘走了3百万,0,2025-02-28,14:39,0
222,冲啊加油,0,2025-02-28,14:31,0
222,1183,0,2025-02-28,14:30,0
222,今天收 11.83,0,2025-02-28,14:28,0
223,建议参与砸盘，感到7.0块左右再重新建仓，主力都是这样玩的，你也可以,1,2025-02-28,16:26,0
223,参与砸盘,1,2025-02-28,14:40,0
223,不敢砸怕砸飞了,0,2025-02-28,15:11,1
223,最多等一年,0,2025-02-28,14:30,0
223,但愿吧,0,2025-02-28,15:11,1
223,等着就是，2026年底来砸盘,0,2025-02-28,14:25,0
223,21块的成本拿了3年了，一点也不慌，我还能拿个10年，哈哈哈哈哈哈,1,2025-02-28,14:25,0
223,我也是21抄的底，一路补仓浮亏十几万,0,2025-02-28,16:32,1
223,成功躲过市场每一波行情,0,2025-02-28,15:25,1
223,21满仓的还在，如果跌到7元补仓，不跌不补，拿着等分红，和庄家耗，反正不着急等钱用。,0,2025-02-28,14:23,0
225,这垃圾票，都是被套的，公司也不回购，坑股民的公司。,1,2025-02-28,14:21,0
225,敢跟庄抢筹码？,1,2025-02-28,14:18,0
225,在,0,2025-02-28,14:16,0
225,正在买入,0,2025-02-28,14:02,0
