post_title,post_view,comment_num,post_url,post_date,post_time,post_author
破20日线了，怎么办,255,4,"https://guba.eastmoney.com/news,600665,1525624938.html",2025-03-09,01:18,爱运动de陆小凤
数据中心明年封顶,233,0,"https://guba.eastmoney.com/news,600665,1525611695.html",2025-03-08,21:09,方圆2015004
国企改革，资产注入。长期持有未来比较翻倍,272,2,"https://guba.eastmoney.com/news,600665,1525604165.html",2025-03-08,19:11,方圆2015004
这个公告对公司来说是一个利好！为什么这么说呢？说明在当下房地产不景气的环境下，各,410,6,"https://guba.eastmoney.com/news,600665,1525564502.html",2025-03-08,09:43,技术性看盘
低位利好是利空,206,2,"https://guba.eastmoney.com/news,600665,1525562715.html",2025-03-08,09:21,无所畏惧赚大钱
资讯天地源：第十届监事会第十五次会议决议公告,323,3,"https://guba.eastmoney.com/news,600665,1525501398.html",2025-03-07,20:10,天地源资讯
公告天地源:天地源股份有限公司关于公司部分存货资源转为投资性房地产的公告,142,4,"https://guba.eastmoney.com/news,600665,1525468680.html",2025-03-07,17:50,天地源资讯
公告天地源:天地源股份有限公司第十届监事会第十五次会议决议公告,155,14,"https://guba.eastmoney.com/news,600665,1525468679.html",2025-03-07,17:50,天地源资讯
还好昨天赚了3分钱跑了,145,0,"https://guba.eastmoney.com/news,600665,1525447622.html",2025-03-07,16:41,野蛮人民
nice比我三板的票跌的还多。。,147,0,"https://guba.eastmoney.com/news,600665,1525445603.html",2025-03-07,16:35,股友1nO0730897
跌停,282,10,"https://guba.eastmoney.com/news,600665,1525320761.html",2025-03-07,13:47,运来881123
地产都被抛弃了，哈哈,132,0,"https://guba.eastmoney.com/news,600665,1525318930.html",2025-03-07,13:46,魏巍然
跟个死人一样,129,0,"https://guba.eastmoney.com/news,600665,1525296463.html",2025-03-07,13:28,热情似火的锦书8
下午就会破3，估计去到2.88附近才企稳一下，还有几天跌,134,0,"https://guba.eastmoney.com/news,600665,1525252929.html",2025-03-07,12:20,运来881123
为啥都是红柱子,120,1,"https://guba.eastmoney.com/news,600665,1525250338.html",2025-03-07,12:10,股友0177P1l062
牛逼，我等你跌到过年,113,0,"https://guba.eastmoney.com/news,600665,1525241940.html",2025-03-07,11:43,股友h3986115Z8
有猫腻，是不是又有什么利好房地产的消息，感觉不对劲,129,2,"https://guba.eastmoney.com/news,600665,1525214489.html",2025-03-07,11:12,股友0177P1l062
这量啥意思,89,0,"https://guba.eastmoney.com/news,600665,1525210137.html",2025-03-07,11:09,股友0177P1l062
指数站上3400离不开券商，指数见顶下跌离不开房地产。这俩一对冲，不管指数上下都,200,3,"https://guba.eastmoney.com/news,002939,1525186182.html",2025-03-07,10:50,小悟空_大学生
为什么不跌破3元,109,3,"https://guba.eastmoney.com/news,600665,1525139521.html",2025-03-07,10:17,吕先生830
今天可以做“欠账还钱”,62,0,"https://guba.eastmoney.com/news,600665,1525134670.html",2025-03-07,10:14,猎鹰57
在地产顿牛市,55,0,"https://guba.eastmoney.com/news,600665,1525084097.html",2025-03-07,09:48,魏巍然
拉高出货，低位砸盘。你MEN细品，,84,1,"https://guba.eastmoney.com/news,600665,1525067633.html",2025-03-07,09:40,福不缺
这是什么飞舞？？？,49,0,"https://guba.eastmoney.com/news,600665,1525065558.html",2025-03-07,09:40,如若秋水
[赞],96,0,"https://guba.eastmoney.com/news,600665,1524939070.html",2025-03-06,20:06,Whorse
天地源在西安搞几个科技园区，孵化科技企业，做创投方向。未来如果有几家上市的话，投,304,4,"https://guba.eastmoney.com/news,600665,1524922472.html",2025-03-06,18:52,方圆2015004
冰冻三尺非一日之寒！,102,0,"https://guba.eastmoney.com/news,600665,1524872640.html",2025-03-06,15:48,造富不是梦
3.05买了二百手二会应该有利好消息吧高位的不敢买,153,4,"https://guba.eastmoney.com/news,600665,1524872382.html",2025-03-06,15:47,虎股威武
今天不是大盘好，估计又是跌的,82,1,"https://guba.eastmoney.com/news,600665,1524840066.html",2025-03-06,14:52,魏巍然
弱个大盘，弱个板块，笑到肚疼，山顶上的朋友，你们好吗？？？外面是什么世界，还想涨,121,3,"https://guba.eastmoney.com/news,600665,1524820207.html",2025-03-06,14:36,运来881123
3.9万手撤了？,107,2,"https://guba.eastmoney.com/news,600665,1524798447.html",2025-03-06,14:18,风趣的慕容思源
买了他也是倒霉,73,0,"https://guba.eastmoney.com/news,600665,1524790641.html",2025-03-06,14:11,风趣的慕容思源
卖卖。卖卖,87,1,"https://guba.eastmoney.com/news,600665,1524773585.html",2025-03-06,13:56,股友5950080rC7
咦，不是说涨停了？涨停在哪里，笑死我了,77,0,"https://guba.eastmoney.com/news,600665,1524763079.html",2025-03-06,13:47,运来881123
托单随时都可撤，就是忽悠人接盘的，如果想买早就买上去了。,93,1,"https://guba.eastmoney.com/news,600665,1524657840.html",2025-03-06,11:20,梁爽的山风
托单必跌，为了吸引韭菜进来，所以韭菜小心点。因为房地产没有人买，全部人跑去玩科技,100,0,"https://guba.eastmoney.com/news,600665,1524616339.html",2025-03-06,10:48,运来881123
哈哈，这家伙是不是还得补下缺口啊，不敢买啊,173,4,"https://guba.eastmoney.com/news,600665,1524612338.html",2025-03-06,10:45,有毅力的幸运儿
压力位：3.31，支撑位：2.72，中间震荡,81,0,"https://guba.eastmoney.com/news,600665,1524606989.html",2025-03-06,10:41,吕先生830
哇晒，股托到不见了，那我帮你吹吹吹，涨停，涨停，不要跑，马上拉涨停，哈哈,61,0,"https://guba.eastmoney.com/news,600665,1524589209.html",2025-03-06,10:29,运来881123
密密麻麻的套牢盘,61,0,"https://guba.eastmoney.com/news,600665,1524582885.html",2025-03-06,10:25,梁爽的山风
从哪来回哪去，还得更低。,61,0,"https://guba.eastmoney.com/news,600665,1524581200.html",2025-03-06,10:24,梁爽的山风
转型算力服务,65,0,"https://guba.eastmoney.com/news,600665,1524571877.html",2025-03-06,10:18,良新12306
一对比就爽，活该，看你碰房地产，哈哈，把上周五追进来了，全部杀杀杀，埋他们一年半,59,0,"https://guba.eastmoney.com/news,600665,1524545095.html",2025-03-06,10:04,运来881123
柚子一撤，一地鸡毛，上面层层套牢盘,46,0,"https://guba.eastmoney.com/news,600665,1524544191.html",2025-03-06,10:04,梁爽的山风
3.26坐牢中,143,7,"https://guba.eastmoney.com/news,600665,1524527587.html",2025-03-06,09:55,我不要钱
今天继续缩量下跌,43,2,"https://guba.eastmoney.com/news,600665,1524493676.html",2025-03-06,09:39,运来881123
缩量到10万以下再说吧,52,0,"https://guba.eastmoney.com/news,600665,1524486833.html",2025-03-06,09:37,福不缺
咔咔，大盘升你也跌，大盘跌，你跌的更加厉害，破3去吧,45,1,"https://guba.eastmoney.com/news,600665,1524480102.html",2025-03-06,09:34,运来881123
一根大阳线，千万散户来接盘，柚子立马撤了,48,0,"https://guba.eastmoney.com/news,600665,1524479731.html",2025-03-06,09:34,福不缺
今天估计涨1分钱，明天跌2毛,59,0,"https://guba.eastmoney.com/news,600665,1524443666.html",2025-03-06,08:35,耗到主力抬轿子
美股贝壳暴涨6%啊，继续新高，地产中介爆发年2025，也该连续大阳线拉升了！贝壳,180,0,"https://guba.eastmoney.com/news,600665,1524410898.html",2025-03-05,23:40,创世霄云
“持续用力推动房地产市场止跌回稳。”推的动你吗？要不明天继续大跌为敬,176,1,"https://guba.eastmoney.com/news,600665,1524404104.html",2025-03-05,23:00,木栏扶鸡
这票有得磨了，没几个月，不会有戏，不参与整理，88,111,0,"https://guba.eastmoney.com/news,600665,1524314379.html",2025-03-05,16:02,野蛮人民
能不能发个公告重组,107,0,"https://guba.eastmoney.com/news,600665,1524309473.html",2025-03-05,15:45,财运纳福得小燕子
主力把柚子逼割肉走了，出了些货，这会阴跌又接回去，下周吃饱了又拉起，这票只要有耐,166,2,"https://guba.eastmoney.com/news,600665,1524283993.html",2025-03-05,14:55,机灵俏皮的慧瞳9
下午13点附近，一拉到3.13，然后有套死追涨的人，收盘价估计，3.05-3.0,268,9,"https://guba.eastmoney.com/news,600665,1524256408.html",2025-03-05,14:31,运来881123
看中国武夷涨停稳稳的，看来要连续涨停，涨停那天很勉强，一看就是一日游，果,124,1,"https://guba.eastmoney.com/news,600665,1524239779.html",2025-03-05,14:15,梁爽的山风
加仓干了！,136,4,"https://guba.eastmoney.com/news,600665,1524212732.html",2025-03-05,13:50,愿赌服输00001号
继续拉高发套，明天破3元，不信，等着看,122,3,"https://guba.eastmoney.com/news,600665,1524208951.html",2025-03-05,13:47,运来881123
I firmly believe,701,21,"https://guba.eastmoney.com/news,600665,1524167417.html",2025-03-05,13:09,天府成都金融精英萱萱
我3.26咋办啊愁死人一天跌一点,117,3,"https://guba.eastmoney.com/news,600665,1524151005.html",2025-03-05,12:42,挣够888万
我3.08买的，上来就套了,91,1,"https://guba.eastmoney.com/news,600665,1524136741.html",2025-03-05,11:49,风趣的慕容思源
3.03元买到就是赚到,74,0,"https://guba.eastmoney.com/news,600665,1524132013.html",2025-03-05,11:37,a人生百味
大盘涨50个点这个股也涨不了一分，最多少跌一点,76,0,"https://guba.eastmoney.com/news,600665,1524120372.html",2025-03-05,11:23,股友FTlJ4q
都到主力成本区了，还不拉起来么,81,0,"https://guba.eastmoney.com/news,600665,1524080607.html",2025-03-05,10:49,盛京吴彦祖
继续幻想，幻想是美丽的，醒醒吧，现实就这样，自欺欺人。自己打开账户看看，每天到说,77,0,"https://guba.eastmoney.com/news,600665,1524078288.html",2025-03-05,10:47,运来881123
到位了！估计横盘到年底！,76,0,"https://guba.eastmoney.com/news,600665,1524066331.html",2025-03-05,10:38,逼不得已做短线
看到这个形态了吧，下楼梯，1元股的价值。行业就是夕阳产业，画个饼骗一下，再过半年,88,1,"https://guba.eastmoney.com/news,600665,1524031899.html",2025-03-05,10:14,股友FTlJ4q
今天失守3.00元,57,0,"https://guba.eastmoney.com/news,600665,1523998799.html",2025-03-05,09:57,吕先生830
昨天叫你们跑，不跑，哈哈，不信，问你跌的惨不惨，通常急拉后，你不出，死定，房地产,76,2,"https://guba.eastmoney.com/news,600665,1523988520.html",2025-03-05,09:52,运来881123
温水煮,52,0,"https://guba.eastmoney.com/news,600665,1523978733.html",2025-03-05,09:47,梁爽的山风
又杀猪了,49,0,"https://guba.eastmoney.com/news,600665,1523977790.html",2025-03-05,09:47,股友GGaqZQ
今日挂买单，09，06，03，成两单,54,0,"https://guba.eastmoney.com/news,600665,1523970634.html",2025-03-05,09:43,猎鹰57
2.88再补仓,60,1,"https://guba.eastmoney.com/news,600665,1523959143.html",2025-03-05,09:38,吕先生830
今天继续缩量下跌，去补缺口咯，套死你们追高的人,61,1,"https://guba.eastmoney.com/news,600665,1523946732.html",2025-03-05,09:33,运来881123
垃圾股没机会，半导体机会大，转战科技,43,0,"https://guba.eastmoney.com/news,600665,1523918846.html",2025-03-05,09:00,我应为王2
今天暴跌，不可能红,57,0,"https://guba.eastmoney.com/news,600665,1523916789.html",2025-03-05,08:51,老毒物亏钱流
它存在财务风险，仅供参考。,81,0,"https://guba.eastmoney.com/news,600665,1523903981.html",2025-03-05,07:20,川X玩家
