post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
72,我的闪电怎么是2.78，哼坐等2再贷,1,2025-02-28,19:18,0
72,懒得去现场弄了,0,2025-02-28,22:56,1
72,你工资多少啊？我就办了个储蓄卡，现场测额度的。建议你关闭额度去现场测额度，工资卡应该额度更高啊,0,2025-02-28,20:58,1
74,希望今年分红派息慷慨点，别再吝啬了，多年了，太对不起持久投资者。业绩上去了，只有慷慨分红股价才能向上冲。,1,2025-02-28,19:00,0
74,是3月10号买股票3月11号有分红？,0,2025-03-01,21:15,1
74,它的钱可不是一般的多！可转债发行等于非常低的利息在市场上拿了几百亿资金高价发贷款，一股不转也是只赚不赔的生意。你没看，浦发三季度末，每股有近三元的公积金，有7元多的未分配利润(这在全市场也是不多的）估计10元多，它有接近300亿股，也就是3000亿现金已经放在哪可供分配；这些都是法定提取可供分配的。你再把其他股看看，公积金和未分资金有多少?,1,2025-02-28,21:08,1
78,,0,2025-02-28,14:46,0
82,预盈概念,1,2025-02-28,13:01,0
87,预盈概念,0,2025-02-28,13:02,0
87,"如果没有跟上宁水集团此波上涨，喜欢做短线的可以关注：浙农股份 （仅供参考）
原因：（1）供销社概念股；（2）近期热点浙股板块；（3）中俄贸易概念股；（3）即将召开的大会焦点。",0,2025-02-27,20:13,0
87,说得真好，来市值管理一下吧……,0,2025-02-27,16:10,0
88,银行只能大股东增持，浦发大股东正在做，你有见过银行回购？,0,2025-02-27,18:10,0
88,根本就是对股东无视，能拿到钱就行了！,0,2025-02-27,14:26,0
89,留给他们的时间不多了！,0,2025-02-27,16:37,0
90,上海银行是他的爷爷的爷爷的爷爷。,0,2025-02-27,11:18,0
90,这是上海银行孙子的孙子的孙子,0,2025-02-27,11:12,0
92,以前经常九连跌，十几连跌。,0,2025-02-27,23:49,0
93,唱多中国资产的很多，即使大盘要反弹，也必须向下写两笔长的洗洗盘！,0,2025-02-27,11:18,0
93,想太多了，四大行新高的时候，也没见它涨啊,0,2025-02-27,11:12,0
95,国字队抱团银行，所以才无量疯狂新高，后期必然像白酒一样补跌,0,2025-02-28,10:45,0
97,DeepSeek在处理复杂文本、数据分析和智能化决策方面具有优势，可能引发银行业的业务模式、经营方式以及决策流程等方面的重塑。中小银行因DeepSeek技术门槛下降，或迎来数字化转型的机遇。,0,2025-02-27,05:45,0
97,,0,2025-02-27,10:10,0
97,金融最快ai化,1,2025-02-27,09:15,0
97,这种算不上什么利好不利好，关键银行又不不是开发商，只是一个应用客户，DEEP涨跟银行也没有一毛钱关系,2,2025-02-27,08:53,0
97,DeepSeek一体机 大市场走起！！,0,2025-02-27,08:23,0
97,‘低空经济’好像没“吹”多久、、、,0,2025-02-27,08:44,1
97,"买一个服务器，下载DeepSeek开源模型，部署一下，不到3万，就算部署DeepSeek 展业模式或将重塑？
那么我个人早部署了",1,2025-02-27,08:17,0
97,金融科技来了,0,2025-02-27,07:23,0
97,天阳科技。,0,2025-02-27,07:06,0
97,金财互联,0,2025-02-27,06:28,0
97,如果出现网络安全问题怎么办,0,2025-02-27,03:41,0
97,只不只预测，不可说,0,2025-02-27,06:18,1
97,进了多少网络安全票？是哪只让我们也入套吧。,0,2025-02-27,05:45,1
97,数据被窃取,1,2025-02-27,02:26,0
97,江苏银行牛市熊股，上了ds公司减员增效，其他公司上ds几个涨停，江苏银行却是连连阴雨，烟雨凄迷！,0,2025-02-27,00:53,0
97,上了ds都无敌还是那个故事那个人而已，利润会变多吗搞笑而已天天吹,11,2025-02-26,23:11,0
99,全是机器单,0,2025-02-26,13:56,0
100,真是醉了,0,2025-02-26,13:15,0
102,12.94元，到期转债价值110元，即要转债成功，其价格要＞12.94*（110/100）=14.234元,0,2025-02-26,09:59,0
110,唉，股价上涨是硬道理。建议加大分红。,0,2025-02-25,21:05,0
110,,0,2025-02-25,18:36,0
114,天天打压破净股,0,2025-02-25,15:14,0
115,那真是A股最大的笑话之一,0,2025-02-25,19:26,0
118,什么升了？胡说八道,0,2025-02-25,14:37,0
118,你看看恒生，汇丰，揸打几间银行k线，也是讲你也不懂,0,2025-02-25,17:14,1
120,明天可能会涨吧,0,2025-02-25,13:48,0
122,看不懂你说的是啥,0,2025-02-25,13:09,0
124,跑，跑，银行板块抱团，无量新高，,0,2025-03-06,09:31,0
124,信号，看信号，建仓银座股份，前面不是涨停就是跌停23%换手率，今天振幅1%和换手率。,0,2025-03-04,15:03,0
124,小子幼儿园水平吧，怎么连银行股在高位低位都分不清楚？中国银行股是全世界最便宜的股票，市盈率低的不能再低。,0,2025-02-28,11:02,0
124,你多买点就行啊上面几百万股够吗？不够还可以往上压给你,0,2025-02-28,11:00,0
124,指数受银行抱团影响，失真明显。后期银行板块必然补跌，不如布局破净超跌绩优票,0,2025-02-28,10:42,0
124,老亨吧,0,2025-02-28,11:12,1
124,老亨脑栓塞还没全愈，不知东南西北！,0,2025-02-28,11:02,1
125,买了就一路跌,0,2025-02-25,10:11,0
128,总监官儿很大吗？还得公告一下？,0,2025-02-24,22:30,0
135,,0,2025-02-24,22:36,0
135,保险先涨了,0,2025-02-24,11:33,0
143,什么利好？,0,2025-02-22,23:01,0
146,利好出来开始套人了,0,2025-02-23,00:22,0
155,跑了吗？,0,2025-02-21,23:22,0
162,,0,2025-02-21,18:28,0
162,怂货一个，转债强赎都办不到，500亿乖乖还钱吧,0,2025-02-21,16:53,0
166,只吃利息的话，四大行好。喜欢做波段的话，浦发，招商都不错,1,2025-02-21,15:50,0
166,好的，谢谢,0,2025-02-21,16:08,1
166,吃分红买北京银行，5%持股收息，一年两次分红共计4000块钱,0,2025-02-21,11:24,0
166,好的，谢谢,0,2025-02-21,16:08,1
168,最后靠印票子。,0,2025-02-23,18:38,0
168,外资都过来抄底了，靠,0,2025-02-21,10:11,0
168,大盘涨，垃圾股反跌,0,2025-02-21,15:49,1
169,有啥用？吵过了才出来？,0,2025-02-21,07:59,0
172,未披露不良贷款率,0,2025-02-26,13:57,0
172,股价又要跌破净资产了,2,2025-02-20,10:02,0
172,,0,2025-02-20,10:15,1
174,"克明食品:关于注销回购股份暨减少注册资本的公告
克明食品资讯 2025-02-24 18:32:06",0,2025-02-24,20:55,0
174,那叫送股了,0,2025-02-21,12:47,0
174,能不能拿分红的钱回购股份，这样就可以把股价做到10块钱去，不是更好吗？搞点创新！,1,2025-02-20,16:41,0
174,我们长期持有银行股的人不希望回购，因为不想卖。分红想用钱时可以不买股票。如果想买股票除权日刚好有便宜货。,0,2025-02-21,12:28,1
174,银行制度限制，回购股份手续太繁琐，都是增持股份,0,2025-02-20,17:25,1
174,靠抄债券挣的钱，其实主业不行。,0,2025-02-20,16:08,0
174,全是亏损，账面盈利。百分之60的贷款本金能收回来吗,0,2025-02-20,15:00,0
174,你当银行都是？60%的贷款收不回，你倒试试看差银行钱年报还会又什么后果？企业差银行贷款会又什么后果，无论在哪家银行有进账的都将在1秒钟内被划走。,0,2025-02-21,12:44,1
174,料定绩优蓝筹今年无戏，近两天沪深证券把深沪板块就改了，全部换成各种概念，说明这是为炒题材、概念服务的。,0,2025-02-20,14:14,0
174,南京银行的成长性利润增加。不良贷款率下降。值18元,0,2025-02-20,12:00,0
