post_title,post_view,comment_num,post_url,post_date,post_time,post_author
这个股为啥跌那么惨？跑输大盘跌惨了！,46,1,"https://guba.eastmoney.com/news,300601,1525668409.html",2025-03-09,16:52,抄底富一生888
明天随着板块有冲高建议卖出，目前还没有见底信号,91,3,"https://guba.eastmoney.com/news,300601,1525662153.html",2025-03-09,15:25,小天狼星
康泰生物本周融资净偿还2262.75万元，居生物制品板块第六,31,0,"https://guba.eastmoney.com/news,300601,1525659165.html",2025-03-09,15:06,大眼看两融
牛市不折腾，熊市要空仓,107,0,"https://guba.eastmoney.com/news,300601,1525645555.html",2025-03-09,11:33,甜蜜的秦艺鹃
华为进军ai医疗，关系比较近的应该是康泰生物，都在深圳！康泰生物还参加了华为松山,305,4,"https://guba.eastmoney.com/news,300601,1525628829.html",2025-03-09,06:57,谁知道他
康泰生物总经理苗总都成为深圳ai+药械专业委员会副主任了，康泰生物肯定已经在布局,263,5,"https://guba.eastmoney.com/news,300601,1525628663.html",2025-03-09,06:50,谁知道他
最近康泰生物也去参加了ai加消费的会议沙龙，准备布局ai+生物疫苗了吗,176,2,"https://guba.eastmoney.com/news,300601,1525628279.html",2025-03-09,06:33,谁知道他
华为组建医疗军团，对疫苗板块有正向刺激！,208,1,"https://guba.eastmoney.com/news,300601,1525619113.html",2025-03-08,23:01,股友bEtGQr
华为组建医疗军团，不知对疫苗这块业务有否考虑。如果华为能够收购康泰(疫苗研发管线,231,1,"https://guba.eastmoney.com/news,300601,1525618962.html",2025-03-08,22:59,股友bEtGQr
投资需谨慎,212,0,"https://guba.eastmoney.com/news,300601,1525608836.html",2025-03-08,20:27,法天象地元
华为AI医疗,159,0,"https://guba.eastmoney.com/news,300601,1525590014.html",2025-03-08,15:31,股友6012h3337Q
启动前会有一个下杀的动作，看准了各位,163,1,"https://guba.eastmoney.com/news,300601,1525560339.html",2025-03-08,08:53,lookwhatSB
全球十大畅销疫苗除了HPV，其余九款康泰生物全都有布局，未来5-10年增长动力基,313,0,"https://guba.eastmoney.com/news,300601,1525529226.html",2025-03-07,22:53,谁知道他
别人那么重视制药，而我们却把生物制药公司往si里打！哎,689,2,"https://guba.eastmoney.com/news,300601,1525522598.html",2025-03-07,22:11,谁知道他
别人那么重视制药，而我们却把生物制药公司往si里打！哎,229,1,"https://guba.eastmoney.com/news,300601,1525522466.html",2025-03-07,22:10,谁知道他
资讯“星耀鹏城”20+8产业沙龙之AI+消费主题专场活动成功举办,1.4万,30,"https://guba.eastmoney.com/news,300888,1525521870.html",2025-03-07,22:07,稳健医疗资讯
呼吁老杜，回购公司股票，维护市值，对投资人负责,138,0,"https://guba.eastmoney.com/news,300601,1525493079.html",2025-03-07,19:30,随风200909
进三退二。好有意思,145,1,"https://guba.eastmoney.com/news,300601,1525492551.html",2025-03-07,19:27,莫贪以T为主
公告康泰生物:关于注销募集资金账户的公告,139,4,"https://guba.eastmoney.com/news,300601,1525444978.html",2025-03-07,16:32,康泰生物资讯
今天才吃这么点肉,141,0,"https://guba.eastmoney.com/news,300601,1525397648.html",2025-03-07,14:51,账户已注销
这个主力连狗！天天跌没完没了！底部连个涨停板都没舍得拉！看看人家金域医,164,1,"https://guba.eastmoney.com/news,300601,1525388766.html",2025-03-07,14:44,股友937l9290F0
什么玩意儿啊,113,1,"https://guba.eastmoney.com/news,300601,1525387620.html",2025-03-07,14:43,股友7T7310e337
今天这个价格卖的人是怎么想的,115,0,"https://guba.eastmoney.com/news,300601,1525387057.html",2025-03-07,14:42,流年456
庄家深跌净想捡便宜筹码，散户久套仍旧苦坚持，到头来终究两败俱损。,118,0,"https://guba.eastmoney.com/news,300601,1525375546.html",2025-03-07,14:34,基民Q2CaqF
别人涨了2倍的股今天只是不到一个点微调，他居然接近3个点暴跌，真的大写的服。真是,123,0,"https://guba.eastmoney.com/news,300601,1525370655.html",2025-03-07,14:30,佛山Penman
老杜还要点脸面不？,105,0,"https://guba.eastmoney.com/news,300601,1525236711.html",2025-03-07,11:31,飞黄民丰地黄忠
大臭不可闻,87,0,"https://guba.eastmoney.com/news,300601,1525216072.html",2025-03-07,11:13,踏星辰
牛市的起点开始，升！,84,0,"https://guba.eastmoney.com/news,300601,1525213879.html",2025-03-07,11:12,甜蜜的秦艺鹃
要买小盘股，这轮行情都是小盘股涨,89,0,"https://guba.eastmoney.com/news,300601,1525213839.html",2025-03-07,11:12,乐滋滋的白桦
