post_title,post_view,comment_num,post_url,post_date,post_time,post_author
金山办公本周融资净偿还1.38亿元，两市排名第18,53,0,"https://guba.eastmoney.com/news,688111,1525658805.html",2025-03-09,15:06,大眼看两融
10万逆袭之路。,239,0,"https://guba.eastmoney.com/news,688111,1525609151.html",2025-03-08,20:33,My壹壹
资讯金山办公：连续3日融资净偿还累计1.27亿元（03-07）,62,0,"https://guba.eastmoney.com/news,688111,1525553725.html",2025-03-08,07:39,金山办公资讯
这人气难成网红。,161,0,"https://guba.eastmoney.com/news,688111,1525552795.html",2025-03-08,07:31,认知边界30
资讯科创板高价股排行榜,2015,7,"https://guba.eastmoney.com/news,688111,1525475377.html",2025-03-07,18:16,金山办公资讯
今天算洗盘吗,264,3,"https://guba.eastmoney.com/news,688111,1525417232.html",2025-03-07,15:16,有进取心的股
好鼻要抢,131,0,"https://guba.eastmoney.com/news,688111,1525415486.html",2025-03-07,15:13,马鼻的真可以
注意摸新高后回调,93,0,"https://guba.eastmoney.com/news,688111,1525009890.html",2025-03-07,08:15,kdiev23se
资讯金山办公：融资净偿还4349.33万元，融资余额12.01亿元（03-06）,88,2,"https://guba.eastmoney.com/news,688111,1525005530.html",2025-03-07,07:41,金山办公资讯
首届世界机器人运动会将召开！重磅：这家上市公司被邀请！,204,0,"https://guba.eastmoney.com/news,688111,1524993976.html",2025-03-07,04:01,Rlzs2288
你看，还不如买688450了，能排板买到吗？新成立科技公司，进军AI，迎合热点炒,318,0,"https://guba.eastmoney.com/news,688111,1524985776.html",2025-03-07,00:15,低位挖掘机会
小米回购注销，金山办公也来一下吧,169,0,"https://guba.eastmoney.com/news,688111,1524981220.html",2025-03-06,23:31,hengsheng2025
T飞了，明天给机会拣回吗,157,0,"https://guba.eastmoney.com/news,688111,1524972078.html",2025-03-06,22:38,有远见的蓝心韵11
什么时候创新高？530.50,197,2,"https://guba.eastmoney.com/news,688111,1524969582.html",2025-03-06,22:26,牧童999
万亿市值，金山办公比微软使用费用便宜许多，以后全球几十亿用户使用,161,2,"https://guba.eastmoney.com/news,688111,1524945847.html",2025-03-06,20:36,有耐心的长跑者
天上办公,90,0,"https://guba.eastmoney.com/news,688111,1524933674.html",2025-03-06,19:42,The力客
雷总的个人魅力果然很棒,90,0,"https://guba.eastmoney.com/news,688111,1524922867.html",2025-03-06,18:54,丰收的泽
资讯科创板高价股排行榜,1290,3,"https://guba.eastmoney.com/news,688111,1524916617.html",2025-03-06,18:25,金山办公资讯
资讯科创板资金动向：9股主力资金净流入超亿元,4850,2,"https://guba.eastmoney.com/news,688041,1524911967.html",2025-03-06,18:06,海光信息资讯
资讯同频大涨 资金加速赶往港股、A股科技 摩根：中国资产重估才刚刚开始,1.3万,11,"https://guba.eastmoney.com/news,688111,1524858321.html",2025-03-06,15:12,金山办公资讯
秦川物联(SH688528)加光格科技(SH688450)，这两个能博弈吗？,91,0,"https://guba.eastmoney.com/news,688111,1524840877.html",2025-03-06,14:52,低位挖掘机会
早上379卖了，居然还涨。。。,212,4,"https://guba.eastmoney.com/news,688111,1524817050.html",2025-03-06,14:33,唐轻水
尾盘继续向上了，大家给我个免费关注，带领大家吃肉肉,86,0,"https://guba.eastmoney.com/news,688111,1524810406.html",2025-03-06,14:28,ASM
昨天才买一手，今天就涨停了，该走还是再看看,282,7,"https://guba.eastmoney.com/news,688111,1524793678.html",2025-03-06,14:14,稳住别上头啊
