post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
156,下周必上20,0,2025-03-02,12:53,0
156,很强了,0,2025-03-01,01:40,0
156,能扛住大跌，你就烧高香了,1,2025-02-28,16:29,0
161,2个都有,0,2025-02-28,13:42,0
161,杂交品种,0,2025-02-28,13:39,0
161,就等你这条评论,0,2025-02-28,16:05,1
161,你看着办吧，怎么能让你开心就好,1,2025-02-28,13:10,0
163,拿好坐稳即可,0,2025-02-28,12:34,0
163,希望美梦成真,0,2025-02-28,14:33,1
163,如果主力涨月线收阳线的话，18.48起步,0,2025-02-28,11:03,0
163,下午大盘起来了呢？,0,2025-02-28,10:58,0
163,你太小瞧神火了，它怎么能和大盘一起玩呢,0,2025-02-28,12:04,1
164,不错不错 那你就在宝通赚钱好了,0,2025-02-28,10:35,0
165,月线多少？,0,2025-02-28,09:33,0
165,18.5,0,2025-02-28,10:27,1
166,等不了了，挣了1700元走了，回调再买,0,2025-02-28,10:23,0
168,今天收月线，放心，不会太难看,0,2025-02-28,09:24,0
168,明早要跑吗,0,2025-02-27,22:42,0
168,跑了,0,2025-03-01,13:52,1
169,哈哈哈哈，怎样,0,2025-02-27,22:17,0
169,收益怎么样？我做反了,0,2025-02-27,20:13,0
169,收益大概10个点,0,2025-02-27,21:25,1
169,累不累,0,2025-02-27,17:47,0
173,就怕关键时刻手哆嗦，我为了克服这个问题，现在同时把眼睛闭上，脑子里想生死有命富贵在天，就好了,0,2025-02-27,16:50,0
176,恶意做空,0,2025-02-27,16:32,0
176,哥，你这是什么战法,0,2025-02-27,15:03,0
176,SB战法,0,2025-02-27,16:40,1
176,鬼头战法,0,2025-02-27,15:44,1
178,说再多有啥用？！股价表明一切,0,2025-02-27,21:43,0
181,看,0,2025-02-28,00:42,0
181,是这样吗？,0,2025-02-27,15:05,0
181,你牛逼，精准抄底,0,2025-02-27,13:43,0
181,抄底次数多了，总会抄到底的嘛,0,2025-02-27,20:46,1
182,遵守纪律，短线上涨趋势跌破五日线离场，问题我跑没它跌的快,0,2025-02-27,23:49,0
