post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
103,4..4万手吧？440万股，价值8千多万,0,2025-03-01,21:35,0
103,应该是股指交割吧,0,2025-03-01,09:12,0
103,为大局服务。,0,2025-03-01,05:41,0
107,优质客户。,0,2025-02-28,20:36,0
107,干吗？想黑老人家的账户…？,0,2025-02-28,20:32,0
107,,0,2025-03-01,11:02,1
108,银行股本来就是护盘的,0,2025-02-28,17:27,0
110,估计有机构调仓换股,0,2025-03-02,00:47,0
110,好在没破十日线,0,2025-02-28,19:27,0
110,指数调整,0,2025-02-28,16:07,0
113,绿吕,0,2025-02-28,14:04,0
114,压着87在出,0,2025-02-28,13:36,0
116,82层，394.4米，是不是深圳最高？,1,2025-03-01,10:54,0
116,买地66亿，盖房+装修，几亿？,0,2025-03-02,11:54,1
116,把股票拉个涨停？,0,2025-02-28,11:16,0
117,加油哈哈,0,2025-02-28,13:32,0
117,哦，21.22还要过不怕,0,2025-02-28,13:55,1
117,量化压着87卖，今天没戏了,0,2025-02-28,13:40,1
117,中信是牛啊,0,2025-02-28,13:30,0
117,你又赚钱了,0,2025-02-28,13:39,1
117,哈哈,0,2025-02-28,13:29,0
117,没什么人发帖了感觉就咱俩哈哈,0,2025-02-28,12:03,0
117,,0,2025-02-28,13:03,1
117,我一直在,0,2025-02-28,13:03,1
117,这主力不想过21,0,2025-02-28,11:02,0
117,咱俩要互相鼓励,0,2025-02-28,13:32,1
117,感觉会过,0,2025-02-28,13:09,1
120,加仓银座股份等天地量再板了。目前指数看空，不用多想。抱团派发太明显。布局超跌破净，高换手绩优票算了。,0,2025-03-04,10:33,0
120,每人入些→$环球印务,0,2025-02-28,12:50,0
120,这三家跌停，上证都要跌停，你在说什么,0,2025-02-28,10:23,0
120,说高台了,0,2025-02-28,10:02,0
120,新高在哪里？？？,0,2025-02-28,09:47,0
120,捣乱分子,0,2025-02-28,09:41,0
121,融资盘最高到过150亿，现在64亿，而且现在的股价比那时候要高,0,2025-02-28,09:38,0
125,市净率才0.49，很便宜了，怎么会是高位？,0,2025-02-27,21:50,0
125,今天一直吃货,0,2025-02-27,21:20,0
125,肯定要过24,0,2025-02-27,21:20,0
125,大格局,0,2025-02-27,20:50,0
126,你的股息率升到8.3%了，更不要卖了，我的才6.5%,0,2025-02-28,10:57,0
126,成本怎么降下来的？,0,2025-02-27,20:57,0
126,真正的价值投资复投加分红现在差不多零成本了吧,0,2025-02-28,11:26,1
126,是啊，股数增加了,0,2025-02-28,11:18,1
127,明天ai硬件，cpo，应该反弹了。,0,2025-02-27,15:28,0
127,ai做成硬件，等着用两天就淘汰？,0,2025-02-27,18:22,1
127,一个高位一个低位，在低位都能很舒服的待着，为什么去有风险的高位弄反弹那？,1,2025-02-27,17:12,1
128,转债强赎时再卖,0,2025-02-28,16:51,0
128,都靠近新高了主力不冲一下,0,2025-02-28,13:04,0
133,50期指扎空交割,0,2025-02-27,14:42,0
134,是吧哈哈哈,0,2025-02-27,14:56,0
135,买别的银行也可以应该都会慢牛,0,2025-02-27,19:06,0
135,20.5元还是会到的，,1,2025-02-27,16:38,0
135,踏空比被套还难受,0,2025-02-27,15:33,0
135,我在18.40跑了好多,0,2025-02-27,17:22,1
135,我满仓踏空兴业了 我从来不留仓位。我一直满仓 只是没有兴业了。还有一手了。,0,2025-02-27,16:17,1
135,赶紧追，不然更贵了！,0,2025-02-27,13:58,0
135,踏空了就是踏空了 就不买了,0,2025-02-27,14:05,1
135,回落记得补,0,2025-02-27,13:57,0
135,我换了点江苏而已。都是银行,0,2025-02-27,14:00,1
135,你对不起你的网名,0,2025-02-27,13:56,0
138,快上遮羞布,0,2025-02-27,13:31,0
138,只要过了24看48哈哈哈,0,2025-02-27,13:21,0
138,哈哈越高越好,0,2025-02-27,14:02,1
138,不行的话，88元也可以,0,2025-02-27,13:44,1
139,明天必须继续涨，不然对不起招一半这个名字,0,2025-02-27,22:55,0
140,希望以后送股把缺口不了，和四大行比兴业的盘子太小了，不够大体量的主力机构吃货哈哈,0,2025-02-27,14:58,0
140,是啊兴业盘子扩到1000亿股最好哈哈,0,2025-02-27,16:03,1
140,四大行的流通盘很小的,0,2025-02-27,15:40,1
140,这想的真美好啊,0,2025-02-27,10:40,0
140,来个10送1010送20的哈哈,0,2025-02-27,14:58,1
141,算了，我克地产玩玩。下个月在回来,0,2025-02-27,10:46,0
143,招商招商，兴业不行,0,2025-02-27,09:40,0
144,菜,0,2025-02-27,15:44,0
144,好得很,0,2025-02-27,13:22,0
144,拿着也不会亏哪去，撤什么撤,0,2025-02-27,11:39,0
144,怎么看出趋势已坏的，请赐教。,0,2025-02-27,10:33,0
144,多么健康的回调啊,0,2025-02-27,10:05,0
144,抄股只有心态健康的少部份股民能盈利。例如大机构买入股票后很少卖出，长期持股收息，永远盈利。,1,2025-02-27,09:13,0
147,菜,0,2025-02-27,15:44,0
147,只要站稳20天又要出新高了呵呵,0,2025-02-27,13:25,0
147,市净率没有到1就大胆持股收息，永远都不会亏损。,0,2025-02-27,09:09,0
147,看不懂市净率，我加仓后成本20.9了，这个成本 多多等等没事吧,0,2025-02-27,11:51,1
147,全部炒港股去了,0,2025-02-27,09:40,1
147,包的,0,2025-02-26,21:20,0
153,太恶心人了败类,0,2025-02-26,16:55,0
153,确实,0,2025-02-26,15:31,0
155,竞价就满足要求了,0,2025-03-03,09:28,0
155,发套,0,2025-03-02,23:35,0
155,把你套住，看你那跑,0,2025-02-26,14:45,0
155,想跑？,0,2025-02-26,14:39,0
156,还没走呢。三天内没新高还不走。,0,2025-02-26,21:51,0
156,我买了保利地产，跟你说过，这股不错,0,2025-02-27,10:31,1
156,没我8毛就跑了 补了东兴。,0,2025-02-27,10:12,1
156,这股都是量化机器人,0,2025-02-26,15:31,0
156,可怜，没人,0,2025-02-26,14:18,0
158,是的,0,2025-02-26,14:45,0
158,葙体内洗盘震仓，夯实基础以利下一部冲高。,0,2025-02-26,14:22,0
158,老乡，多久开始冲高？,0,2025-02-26,20:19,1
158,多大的箱体？先告诉我？,0,2025-02-26,15:27,1
158,是啊，你走人吧，快清仓,0,2025-02-26,14:08,0
166,这个股票急不得，既然买了它，就是吃股息,0,2025-02-26,13:39,0
166,倒霉了买了这个孙子,0,2025-02-26,13:31,0
167,巧了，兴业专业量化砸盘,0,2025-02-26,13:44,0
167,大把,0,2025-02-26,13:33,0
168,刚才已经绿了,0,2025-02-26,14:15,0
168,买这个股票就不要想着大涨，一门心思吃股息。主力就拿你没办法,0,2025-02-26,13:34,0
168,出货走势,0,2025-02-26,13:45,1
168,早上没走的都是冤家,0,2025-02-26,13:29,0
168,不看还好，看了就难受，别的涨的真好，底仓这辈子都不卖,0,2025-02-26,15:08,1
168,坚持住，不守到30不卖一股,0,2025-02-26,14:09,1
170,不止垃圾就是狗孙子孙子兴,0,2025-02-26,11:49,0
171,好多都走了，只有我们在坚守,0,2025-02-26,11:45,0
171,吕,0,2025-02-26,11:45,0
172,只要今天收盘价在布林线的中线上方，15分钟线就走好了，管他怎么表演呢。,0,2025-02-26,12:45,0
172,是的，这一天又白搞了,0,2025-02-26,13:26,1
172,怕在它下方,0,2025-02-26,13:18,1
172,你该回21元了，不要调皮了,0,2025-02-26,11:33,0
173,没散户敢买，要是17；18他们就敢买了,0,2025-02-26,11:23,0
174,兴业管理层出来看看,0,2025-02-26,13:38,0
174,现在不努力，等明年付2.3的利息,0,2025-02-26,15:11,1
