post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
114,听说A股可以学知识，没想到还能跌出灵感，跌出散文诗人,1,2025-02-28,23:20,0
115,现在没有人监管，可以胡作非为了！,0,2025-02-28,18:31,0
115,特大利好,2,2025-02-28,16:41,0
116,底部的票，走势都一样。,0,2025-02-28,16:21,0
117,安慰你一下，我也是和你一样，既来之，则安之，希望我们可以看见未来。,0,2025-03-03,10:23,0
117,以前本身就20亿靠着疫情炒作到1600多亿。目前回调到163亿。只不过价值回归而已。坚定不移的维持目标价10.5元甚至8.5元，目前股价严重高估，目前市值严重高估。同行业的康华生物一年利润5.5亿，市值也不过68亿。百克生物也才92亿。华兰疫苗也才103亿，成大生物也才113亿，康泰生物目前股价严重高估，目前市值严重高估。财务问题极其严重。新冠疫苗投资25亿打水漂。就像康泰医学从310元跌到10元。英科医疗股价从180元跌到24元。,0,2025-03-03,08:54,0
117,做T,0,2025-03-01,09:46,0
117,你把他当家人 他拿你当韭菜,0,2025-03-01,09:21,0
117,图片评论,0,2025-02-28,18:09,0
117,只要不是融资能回来的。,1,2025-02-28,16:26,0
117,坚持拿着吧，亏了那么多就没必要卖了，换其他股一样套，医药股在底部，都是套牢最多最深，特别科创板，比如康希诺，四五百块以上一大堆，现在六十几。,0,2025-02-28,16:25,0
117,康希诺我也有，仓位跟康泰一样，里面套牢的人真的太惨，都是大户，医药太难了。,0,2025-02-28,16:47,1
117,谢谢你的安慰，但愿吧,0,2025-02-28,16:42,1
117,已经这么久了也没啥影响，继续拿着吧。我兄弟20年的东华软件，现在也回本了,0,2025-02-28,16:05,0
117,谢谢安慰,0,2025-02-28,16:43,1
117,继续买，不停加仓，砸锅卖铁的，只要坚持，总会赚钱的,0,2025-02-28,15:48,0
117,建议换股，这种股票几本结局就是退市,0,2025-02-28,15:10,0
119,坚定不移的维持目标价10.5元甚至8.8元，目前股价严重高估，目前市值严重高估，大盘3600点指日可待,0,2025-03-01,20:31,0
119,14.5下方我来做反抽,0,2025-02-28,19:05,0
120,,0,2025-02-28,16:24,0
127,破位了，你还跌不动，,0,2025-02-28,13:37,0
130,主力这猛不怕筹码洗没了,0,2025-02-28,11:02,0
130,没希望的股，欲壑难填,0,2025-02-28,10:57,0
130,杀融资,0,2025-02-28,10:34,0
130,沃森二十亿融资,0,2025-02-28,10:40,1
131,佩服,0,2025-02-28,16:26,0
132,15.5的本的，估计明天就解套了。如果想走明天可以走了,0,2025-03-04,16:04,0
132,我15.41的成本，要割肉吗？,0,2025-03-01,19:43,0
132,还是割了心安！,0,2025-03-01,15:18,0
132,如果此时选择割肉，那只能说明你不适合炒股。,2,2025-03-01,11:59,0
132,拿住吧，遇大阴线加仓必有收货,1,2025-03-01,11:04,0
132,看短期指标可以战略性撤退！不叫割肉！等站上五日线可以接回,0,2025-03-01,10:14,0
132,首先你是否认同去年9.18日的最低价12.93是一到两年甚至三年的底部？如果认同，那么从12.93到涨20%的区域都是底部区域，可以低于20%低吸，高于20%高抛。个人意见，我的成本更高要19块多还没有割肉，我看好30,1,2025-03-01,07:30,0
132,9.18日12.93，12.93到15.5刚刚20%涨幅，还在底部。,0,2025-03-01,07:25,0
132,进二退五，目前股价严重高估。目前市值严重高估。坚定不移的维持目标价10.2元甚至8元。目前股价严重高估。目前市值严重高估。,0,2025-03-01,06:44,0
132,底部的票，割肉？,1,2025-02-28,16:19,0
132,垃圾，反弹无力度。扶老太太下楼。向上吃三档，然后向下跌六档。你还想啥了。别人高潮迭起，你独守空房。迟早会焚身。,0,2025-02-28,13:07,0
132,我也发现了，卖3总会先吃了，再往下跌5-6分，继续吃了卖3的，又往下跌。明显的吃割肉筹码,0,2025-02-28,15:52,1
132,抓紧割 下周创今年新低,0,2025-02-28,10:44,0
132,不割,1,2025-02-28,10:42,0
135,怎么哪里都有你呀，,0,2025-02-28,09:06,0
138,什么股票几百倍,0,2025-02-28,08:59,0
138,目前股价严重高估，目前市值严重高估，智飞生物已经研发出来了四联苗疫苗。康泰生物王小二过年一年不如一年。百克生物利润2-2.6亿市值只有93亿，成大生物利润3.8亿到4.6亿市值也才110亿。康华生物利润4.8亿到5.7亿市值也才75亿，华兰疫苗市值98亿。康泰生物合理市值100亿。合理股价10元甚至8.6元，目前股价严重高估。,0,2025-02-27,23:18,0
138,刚开始买进的时候大盘还在上面做了几波行情，这股没怎么跌，但是到后来一直跌不停，现在大盘上去了，这股连资金都没有看到进去的迹象。,0,2025-02-27,20:17,0
144,千万不要去，威高准备集采死9硬！,0,2025-03-02,07:34,0
145,威高准备集采了，马上变ST了！！,0,2025-03-02,07:31,0
145,威高骨科剑指50,0,2025-02-27,14:25,0
146,被你搞反了,0,2025-02-27,14:12,0
146,反正要跳的，今天没跳明天就跳了。马上进入业绩雷月份,0,2025-02-27,18:55,1
151,这个公司是不是财务造假呀，资金疯狂流出,1,2025-02-27,10:28,0
151,不是业绩问题，是市场资金抛弃了疫苗，人家都涨太多了，只有这些疫苗公司股价一直横盘，没有资金关注，很难涨上去！,0,2025-02-27,17:08,1
151,找个去过股东大会的吧友问问,0,2025-02-27,16:38,1
155,需要一根大阳线突破年线，形成双底，完美,0,2025-02-27,07:35,0
159,一百多的怎么说,0,2025-02-27,08:13,0
159,45就别想了，未来10年都不可能,0,2025-02-26,23:22,0
159,乱说五年内绝对回本,0,2025-02-27,08:24,1
160,不跌停就好了,0,2025-02-26,21:46,0
161,作为深套者我想告诉你，15元买入的今年就可以赚钱，40元买入的2028年前可以解套了，80元买入的下辈子可以解套！,0,2025-02-26,20:46,0
161,你说说康泰哪个疫苗国外接种率是10倍百倍的,0,2025-02-26,18:11,0
161,必然大反转,1,2025-02-26,17:38,0
162,15.7～刚买了10天4000股。,0,2025-02-26,19:06,0
162,要翻番才解套,0,2025-02-26,18:02,0
166,只能说疯牛的时候才会大涨，现在是连资金进入的影子都没有了！错过了多少厘米？唉垃圾！,0,2025-02-26,15:06,0
166,软件赚了20个点出来的，切到它低位，慢慢梭哈吧,0,2025-02-26,15:08,1
168,因为有一大堆套牢盘，所以套牢盘在做t，涨上去就大量卖，跌下来再买回来。,0,2025-02-26,19:48,0
168,就是逼你走，嫌你碍眼，低位压高位托是机构惯用手法。,0,2025-02-26,14:55,0
168,没业绩，一堆套牢盘，想出都出不去，有人拉那还不可劲砸啊。,1,2025-02-26,14:40,0
