post_title,post_view,comment_num,post_url,post_date,post_time,post_author
凤凰网财经报道，2025年，A股将迎来高达1.7万亿的长线资金注入。要清楚，这些,558,3,"https://guba.eastmoney.com/news,600570,1525695331.html",2025-03-09,22:16,C33333梅
大消息来了,1808,8,"https://guba.eastmoney.com/news,300803,1525668531.html",2025-03-09,16:54,C33333梅
恒生电子本周融资净买入7159.56万元，居软件开发板块第十三,124,0,"https://guba.eastmoney.com/news,600570,1525660210.html",2025-03-09,15:08,大眼看两融
外资重返中国股票，恒生电子。正合外资的胃口，成为香饽饽。,193,0,"https://guba.eastmoney.com/news,600570,1525651634.html",2025-03-09,13:20,勤劳的大圣
今年有什么好看好穿好价格的慢跑鞋推荐吗,321,5,"https://guba.eastmoney.com/news,600570,1525645881.html",2025-03-09,11:38,HSZT
32.20的成本下周还有机会吗,343,3,"https://guba.eastmoney.com/news,600570,1525638804.html",2025-03-09,10:15,嘻嘻呵哈哈
继DeepSeek后Manus震撼登场，由此AI相关概念股,219,0,"https://guba.eastmoney.com/news,600570,1525638330.html",2025-03-09,10:08,散小小小户
蚂蚁接入ds，爆发了,311,0,"https://guba.eastmoney.com/news,600570,1525617685.html",2025-03-08,22:39,连涨板哥
这个股吧内，还没热起来，放心持股。如果经常刷抖音看到，那一定找散户过来接盘，出货,308,0,"https://guba.eastmoney.com/news,600570,1525605670.html",2025-03-08,19:36,散小小小户
又蠢又见的四吗万亿,234,0,"https://guba.eastmoney.com/news,600570,1525601230.html",2025-03-08,18:20,股友52W5816Y57
恒生电子有持蚂蚁集团股权吗？,564,7,"https://guba.eastmoney.com/news,600570,1525596987.html",2025-03-08,17:13,股友M2011k1910
不知道是稻草还是金条？,256,0,"https://guba.eastmoney.com/news,600570,1525587316.html",2025-03-08,14:48,野马178
21世纪经济报道记者注意到，中国AI智能企业ManusAI官方账号已经复原，下星,629,3,"https://guba.eastmoney.com/news,600570,1525583756.html",2025-03-08,13:54,股友RvPTVa
蚂蚁要来，永安行停牌,418,1,"https://guba.eastmoney.com/news,600570,1525567009.html",2025-03-08,10:12,温婉可人的秦译川
资讯恒生电子：融资净偿还2088.35万元，融资余额30.57亿元（03-07）,203,1,"https://guba.eastmoney.com/news,600570,1525553681.html",2025-03-08,07:39,恒生电子资讯
这股不能碰了托太多又要大跌。,177,0,"https://guba.eastmoney.com/news,600570,1525551175.html",2025-03-08,07:04,股友IjG8qT
32.6突破失败了，周一我在低吸一波吧,122,0,"https://guba.eastmoney.com/news,600570,1525507111.html",2025-03-07,20:40,股友R05113Q973
大圣出现，大家小心,378,5,"https://guba.eastmoney.com/news,600570,1525481346.html",2025-03-07,18:41,Mr仙越
是不是很像，要到20去了,409,3,"https://guba.eastmoney.com/news,600570,1525469781.html",2025-03-07,17:54,用不割肉的小韭菜
像不像双鬼拍门,150,0,"https://guba.eastmoney.com/news,600570,1525460461.html",2025-03-07,17:22,独立得麦兜
周一挺重要啊，周一要是反包的话，下周就有新高，从用友过来，今天彻底把我震出来了。,655,7,"https://guba.eastmoney.com/news,600570,1525436128.html",2025-03-07,16:06,勤劳的大圣
我说怎么账户漏了，都是红的，当日怎么绿了，原来是你呀,153,0,"https://guba.eastmoney.com/news,600570,1525417668.html",2025-03-07,15:17,股友3320G1U036
召集大家股东会投反对票，大家一起投反对票,148,0,"https://guba.eastmoney.com/news,600570,1525408865.html",2025-03-07,15:02,且听风吟0828
放心，明天一定不会再跌了,199,2,"https://guba.eastmoney.com/news,600570,1525401154.html",2025-03-07,14:54,小牛MAMA
真的湿垃圾,162,2,"https://guba.eastmoney.com/news,600570,1525398418.html",2025-03-07,14:52,ZengJM
31.18加仓2000股，哈哈哈,153,0,"https://guba.eastmoney.com/news,600570,1525395846.html",2025-03-07,14:50,我也想做空ffggg
量化做盘一到底绝不反抽,138,0,"https://guba.eastmoney.com/news,600570,1525391804.html",2025-03-07,14:46,山随平野尽
仅仅是人力外包公司，还没有什么竞争力，自然是随波逐流涨的时候微涨，跌的时候大跌,239,2,"https://guba.eastmoney.com/news,600570,1525387246.html",2025-03-07,14:43,倔犟韭菜根
一天就补高开缺口，大跌眼镜,189,1,"https://guba.eastmoney.com/news,600570,1525368126.html",2025-03-07,14:28,招财满腹de扫地僧
跌回15.3把我好加仓6000股。,156,1,"https://guba.eastmoney.com/news,600570,1525366025.html",2025-03-07,14:27,布加迪赤龙chiron
阿里概念只有这个票最垃圾,144,0,"https://guba.eastmoney.com/news,600570,1525358317.html",2025-03-07,14:20,股友ER83218507
缺口补的真快啊,135,0,"https://guba.eastmoney.com/news,600570,1525350660.html",2025-03-07,14:13,沈天祚
看看这几年的股价吧，如果说前几年是受马云影响，现在马云爬起来了，阿里爬起来了，你,269,1,"https://guba.eastmoney.com/news,600570,1525350476.html",2025-03-07,14:13,呱呱呱蛙声一片
这票的规律前一天有大单涌进来第二天大概率跌,243,3,"https://guba.eastmoney.com/news,600570,1525345079.html",2025-03-07,14:08,再也不追热门
……,129,0,"https://guba.eastmoney.com/news,600570,1525340287.html",2025-03-07,14:04,不要贪心呀
驴熊货,126,0,"https://guba.eastmoney.com/news,600570,1525330562.html",2025-03-07,13:55,股友U0kZxy
这么垃圾的吗,131,0,"https://guba.eastmoney.com/news,600570,1525315230.html",2025-03-07,13:43,股友659l05q616
3/4,282,3,"https://guba.eastmoney.com/news,600570,1525312263.html",2025-03-07,13:41,dogecoinnnnn
恒生这几年好像没什么科技突破吧？就靠之前的市场份额吃老本，不复当年的啦,205,1,"https://guba.eastmoney.com/news,600570,1525311992.html",2025-03-07,13:41,股友960M726w72
观察一下远祥新材！,161,1,"https://guba.eastmoney.com/news,600570,1525309132.html",2025-03-07,13:39,大胆走来回
……,130,0,"https://guba.eastmoney.com/news,600570,1525308758.html",2025-03-07,13:39,金台路李元芳
太贱了，你倒闭吧,133,0,"https://guba.eastmoney.com/news,600570,1525308102.html",2025-03-07,13:38,不要贪心呀
如果大盘绿了，那就是水下4个点不止,137,0,"https://guba.eastmoney.com/news,600570,1525307912.html",2025-03-07,13:38,股友p10251232Y
恒生科技怎么退市了吗,133,0,"https://guba.eastmoney.com/news,600570,1525307856.html",2025-03-07,13:38,基民61H1793H50
相信Z哥，Z家军们守住,779,19,"https://guba.eastmoney.com/news,600570,1525307582.html",2025-03-07,13:38,基民298e7678Y7
妈的2周就涨一次，一天跌回去，的,182,2,"https://guba.eastmoney.com/news,600570,1525307567.html",2025-03-07,13:38,不要贪心呀
都散了吧,135,0,"https://guba.eastmoney.com/news,600570,1525276856.html",2025-03-07,13:11,山随平野尽
有病吧，突然大跳水！,203,1,"https://guba.eastmoney.com/news,600570,1525276410.html",2025-03-07,13:10,基民75A639p399
manus账号被封，人工智能这次要下杀了,183,0,"https://guba.eastmoney.com/news,600570,1525275792.html",2025-03-07,13:10,金台路李元芳
这家伙搞什么？,128,0,"https://guba.eastmoney.com/news,600570,1525274139.html",2025-03-07,13:08,浇汁的白米饭
为什么跳水,308,2,"https://guba.eastmoney.com/news,600570,1525273852.html",2025-03-07,13:08,茉莉鸳鸯拿铁
你真的是绝了,120,0,"https://guba.eastmoney.com/news,600570,1525271013.html",2025-03-07,13:05,不要贪心呀
一天跌回去,120,0,"https://guba.eastmoney.com/news,600570,1525269008.html",2025-03-07,13:03,不要贪心呀
肆无忌惮的量化,135,0,"https://guba.eastmoney.com/news,600570,1525267719.html",2025-03-07,13:02,山随平野尽
你跟同花顺比：蚊同比！…,179,0,"https://guba.eastmoney.com/news,600570,1525251646.html",2025-03-07,12:15,冰公主
下午指定穿刺，不可能是个锤子,148,0,"https://guba.eastmoney.com/news,600570,1525251037.html",2025-03-07,12:12,章盟主来也
阿里港股又又又又创新高,132,0,"https://guba.eastmoney.com/news,600570,1525240991.html",2025-03-07,11:40,万年羽人
你爹都泛红了你还在这绿油油的,122,0,"https://guba.eastmoney.com/news,600570,1525236706.html",2025-03-07,11:31,海上耍大刀
今天不作指望了,97,0,"https://guba.eastmoney.com/news,600570,1525201897.html",2025-03-07,11:02,股友inO543
金融行业加速部署DeepSeek建议机构关注各类金融IT公司，强烈推荐机构购买恒,136,0,"https://guba.eastmoney.com/news,600570,1525187472.html",2025-03-07,10:51,m春歌n
外面涨疯了,93,0,"https://guba.eastmoney.com/news,600570,1525178177.html",2025-03-07,10:44,金台路李元芳
什么情况，税友大华都涨停了，恒生啥都没搭边吗？,102,0,"https://guba.eastmoney.com/news,600570,1525154896.html",2025-03-07,10:28,淡定的等待熔断
你真的，好拉胯，套五年了,366,4,"https://guba.eastmoney.com/news,600570,1525151085.html",2025-03-07,10:25,ZengJM
我的成本线总是压得主力喘不过气来，牛逼不？,124,2,"https://guba.eastmoney.com/news,600570,1525145497.html",2025-03-07,10:21,考股6
跟着大盘走了,62,0,"https://guba.eastmoney.com/news,600570,1525144870.html",2025-03-07,10:21,金台路李元芳
板块涨你还跌，真是烂泥扶不起墙,63,0,"https://guba.eastmoney.com/news,600570,1525110118.html",2025-03-07,10:00,招财满堂地甄姬
开盘又是最高点,135,3,"https://guba.eastmoney.com/news,600570,1525103808.html",2025-03-07,09:57,股友znn9fQ
昨天赚的，今天连本带利全部吐出来,66,0,"https://guba.eastmoney.com/news,600570,1525099866.html",2025-03-07,09:55,股友659l05q616
……,54,0,"https://guba.eastmoney.com/news,600570,1525094273.html",2025-03-07,09:53,不要贪心呀
尾盘看情况再来,58,0,"https://guba.eastmoney.com/news,600570,1525093236.html",2025-03-07,09:52,谨记十天跌20万亿
玩过所有股票里，这个庄是最坏的,63,0,"https://guba.eastmoney.com/news,600570,1525093150.html",2025-03-07,09:52,基民0868cq2552
今天大跌，周五,75,1,"https://guba.eastmoney.com/news,600570,1525078014.html",2025-03-07,09:45,金台路李元芳
你看看用友，2天涨停了，你再看看你。垃圾。,92,1,"https://guba.eastmoney.com/news,600570,1525071594.html",2025-03-07,09:42,股市涨涨涨aaa
看下用友，我丢,105,2,"https://guba.eastmoney.com/news,600570,1525049824.html",2025-03-07,09:33,ZengJM
lj玩意，从来不涨,58,0,"https://guba.eastmoney.com/news,600570,1525047210.html",2025-03-07,09:32,笔直的戚子彤5
不及预期，今天要绿,56,0,"https://guba.eastmoney.com/news,600570,1525025844.html",2025-03-07,09:20,金台路李元芳
无脑抡就行了，别问，还看不懂吗,687,13,"https://guba.eastmoney.com/news,600570,1525013886.html",2025-03-07,08:38,HSZT
资讯金融行业加速部署DeepSeek 机构建议关注各类金融IT公司,6719,9,"https://guba.eastmoney.com/news,300872,1525010025.html",2025-03-07,08:16,天阳科技资讯
我可只有你一个科技股，你加油啊,223,4,"https://guba.eastmoney.com/news,600570,1525008932.html",2025-03-07,08:07,不要贪心呀
资讯恒生电子：融资净买入1.15亿元，融资余额30.78亿元（03-06）,132,1,"https://guba.eastmoney.com/news,600570,1525004798.html",2025-03-07,07:37,恒生电子资讯
多模态Ai龙头股：有方科技，恒生电子，熵基科技！,162,0,"https://guba.eastmoney.com/news,600570,1525003631.html",2025-03-07,07:29,成熟的柳小白
都是恒生系，比恒生指数差多了,173,2,"https://guba.eastmoney.com/news,600570,1524993157.html",2025-03-07,03:22,傅紫瑶
浙商证券信息技术部的员工褚静怡自从2023年抢走孩子，藏匿孩子一年半，拒绝让孩子,926,4,"https://guba.eastmoney.com/news,600570,1524981929.html",2025-03-06,23:37,songcjcj
恒生电子有manus智能体吗,569,4,"https://guba.eastmoney.com/news,600570,1524968321.html",2025-03-06,22:19,心态_是财富
$恒生电子(SH600570)$,252,2,"https://guba.eastmoney.com/news,600570,1524945067.html",2025-03-06,20:32,用不割肉的小韭菜
恒生老牌互金，我又要来宠你的哈，等着我,167,1,"https://guba.eastmoney.com/news,600570,1524896472.html",2025-03-06,17:04,云意给我冲冲冲88
古语道：事不过三，这个月能冲过压力价位，验证一下！,471,4,"https://guba.eastmoney.com/news,600570,1524893080.html",2025-03-06,16:52,散小小小户
大华、恒生电子、天奇股份，选哪个准备拿一年,414,2,"https://guba.eastmoney.com/news,600570,1524880513.html",2025-03-06,16:13,只买一两只
尾盘走了，不知对错，明天看情况再来,272,3,"https://guba.eastmoney.com/news,600570,1524852664.html",2025-03-06,15:03,谨记十天跌20万亿
$恒生电子(SH600570)$,100,0,"https://guba.eastmoney.com/news,600570,1524849971.html",2025-03-06,15:00,常州菜农阿云
这股的主力真傻呗！,91,0,"https://guba.eastmoney.com/news,600570,1524840619.html",2025-03-06,14:52,基民75A639p399
资讯互联网金融概念震荡走高，立方数科涨停,2508,1,"https://guba.eastmoney.com/news,300344,1524836122.html",2025-03-06,14:49,立方数科资讯
这股吸进去多少散户了今天，刚来点感觉就ruan了，麻了,243,2,"https://guba.eastmoney.com/news,600570,1524831506.html",2025-03-06,14:45,淡定的等待熔断
目光远大，60,329,5,"https://guba.eastmoney.com/news,600570,1524829033.html",2025-03-06,14:43,散小小小户
什么消息都刺激不了它,98,0,"https://guba.eastmoney.com/news,600570,1524821820.html",2025-03-06,14:37,股友JYlNM3
还真是一滩烂泥啊,90,0,"https://guba.eastmoney.com/news,600570,1524820776.html",2025-03-06,14:36,幸存者2015
真不是好股，得亏当初买的少。,81,0,"https://guba.eastmoney.com/news,600570,1524811368.html",2025-03-06,14:29,股市水太深1
30买了1000股今天卖飞了，32.5赚了2500,263,3,"https://guba.eastmoney.com/news,600570,1524804840.html",2025-03-06,14:23,用不割肉的小韭菜
主力拉，拉萨天团砸盘，真是服了。跌的时候死扛，涨的时候回本就卖，拉萨天团无敌,476,4,"https://guba.eastmoney.com/news,600570,1524756621.html",2025-03-06,13:42,兰博基尼牛啊牛
涨停牛逼一次吧，跌五年了,162,2,"https://guba.eastmoney.com/news,600570,1524755328.html",2025-03-06,13:41,ZengJM
掉尾了,74,0,"https://guba.eastmoney.com/news,600570,1524753428.html",2025-03-06,13:39,股友YGp8lq
你真的好磨人,69,0,"https://guba.eastmoney.com/news,600570,1524753085.html",2025-03-06,13:39,不要贪心呀
风险不小了！速度来抄底养老金，社保深套股，风险低，国企高科技企业，近两年从没涨过,146,0,"https://guba.eastmoney.com/news,600570,1524746078.html",2025-03-06,13:33,战略瘈有9233
重仓挂顶，不敢看了,207,3,"https://guba.eastmoney.com/news,600570,1524734932.html",2025-03-06,13:24,再也不追热门
今天会涨停吧,347,12,"https://guba.eastmoney.com/news,600570,1524722167.html",2025-03-06,13:15,股市务工者
下午要不要再接回来,88,0,"https://guba.eastmoney.com/news,600570,1524714894.html",2025-03-06,13:09,老练的贺珂昊
这几天买的全跌，卖的全涨，了,107,1,"https://guba.eastmoney.com/news,600570,1524695704.html",2025-03-06,12:47,理智de乖乖虎
$恒生电子(SH600570)$,147,4,"https://guba.eastmoney.com/news,600570,1524694584.html",2025-03-06,12:42,理智de乖乖虎
昨天卖飞两只，今天卖飞三只，我特么醉了,403,11,"https://guba.eastmoney.com/news,600570,1524691656.html",2025-03-06,12:28,理智de乖乖虎
知道为什么涨么。。支持贷款消费,84,0,"https://guba.eastmoney.com/news,600570,1524691502.html",2025-03-06,12:28,空空空必胜
想做t又卖飞，活生生的大韭菜,143,1,"https://guba.eastmoney.com/news,600570,1524690998.html",2025-03-06,12:26,理智de乖乖虎
主力机构挺能玩哈，又留下一缺口！那就连续上攻呗，攻到50的时候在回来补上该缺口，,137,0,"https://guba.eastmoney.com/news,600570,1524690248.html",2025-03-06,12:23,以股拥友
下午一定是绿毛龟，大家速度出货,91,1,"https://guba.eastmoney.com/news,600570,1524685604.html",2025-03-06,12:05,八方红gub
今天好低得有个涨停，都慢市场那么久了,142,3,"https://guba.eastmoney.com/news,600570,1524683782.html",2025-03-06,11:59,股市水太深1
这股琐的很，赶紧跑，明天低开,76,0,"https://guba.eastmoney.com/news,600570,1524675425.html",2025-03-06,11:37,股友svJKRh
无语了一卖就涨。今天买回会不会发套啊！,121,2,"https://guba.eastmoney.com/news,600570,1524673628.html",2025-03-06,11:34,股友727eG20137
北京时间3月6日凌晨，AI界迎来一位狠角色：Manus！、阿里QwQ-32B发布,164,0,"https://guba.eastmoney.com/news,600570,1524672140.html",2025-03-06,11:31,股友68l923830p
今早上开盘没有格局的过来亮个相吧,78,0,"https://guba.eastmoney.com/news,600570,1524671628.html",2025-03-06,11:31,牛气冲天航
今天会涨停吗？,91,1,"https://guba.eastmoney.com/news,600570,1524666844.html",2025-03-06,11:26,Steven_Jobs
这个股跟阿里没有任何关系,432,8,"https://guba.eastmoney.com/news,600570,1524649614.html",2025-03-06,11:13,股友xLJwwd
速速来个涨停让兄弟们开心一下,81,1,"https://guba.eastmoney.com/news,600570,1524647946.html",2025-03-06,11:12,谨记十天跌20万亿
阿里大涨，儿子不争气。,129,2,"https://guba.eastmoney.com/news,600570,1524641515.html",2025-03-06,11:07,坚定之精灵
上午拉板吧,99,2,"https://guba.eastmoney.com/news,600570,1524641372.html",2025-03-06,11:07,短线游击参将
感谢解套,69,0,"https://guba.eastmoney.com/news,600570,1524640523.html",2025-03-06,11:06,妖孽888
哪些人在卖啊？一拉上去就狂抛，板块都涨成这样了，还卖卖卖，一辈子吃不了4个菜难道,130,1,"https://guba.eastmoney.com/news,600570,1524640250.html",2025-03-06,11:06,兰博基尼牛啊牛
跟着大盘跳空开，又这么弱，明天大盘回补缺口不是要暴跌,87,0,"https://guba.eastmoney.com/news,600570,1524635841.html",2025-03-06,11:02,淡定的等待熔断
希望今天，成交量放大3倍！,85,1,"https://guba.eastmoney.com/news,600570,1524577220.html",2025-03-06,10:22,散小小小户
阿里QWQ加Manus大模型，戴维斯双击,117,1,"https://guba.eastmoney.com/news,600570,1524576155.html",2025-03-06,10:21,已然枉然
28号卖在最低点,122,2,"https://guba.eastmoney.com/news,600570,1524571998.html",2025-03-06,10:18,港城陈冠希
前几天听我的连续b1抡的都吃到肉了,481,14,"https://guba.eastmoney.com/news,600570,1524558843.html",2025-03-06,10:11,HSZT
又是杭州本地股，又是阿里概念。能不能当一个互联金融的带头大哥雄起来。,145,2,"https://guba.eastmoney.com/news,600570,1524551376.html",2025-03-06,10:08,小班长68
大盘跳开站上10日线，今日做强势板块DS。昨天买入的三只算力都有表现。今天换到资,141,0,"https://guba.eastmoney.com/news,002236,1524534018.html",2025-03-06,09:59,雨文生晖万无有
走了走了，垃圾,114,3,"https://guba.eastmoney.com/news,600570,1524532464.html",2025-03-06,09:58,n142259510512587
32你都过不去,144,8,"https://guba.eastmoney.com/news,600570,1524530858.html",2025-03-06,09:57,不要贪心呀
用友涨停了，你个垃圾,70,0,"https://guba.eastmoney.com/news,600570,1524502515.html",2025-03-06,09:43,股市涨涨涨aaa
就这熊样，没有个性！,47,0,"https://guba.eastmoney.com/news,600570,1524502413.html",2025-03-06,09:43,大胆走来回
涨一下吧唉,53,0,"https://guba.eastmoney.com/news,600570,1524502407.html",2025-03-06,09:43,不要贪心呀
……,51,0,"https://guba.eastmoney.com/news,600570,1524500172.html",2025-03-06,09:42,基民VhCvFq
