post_title,post_view,comment_num,post_url,post_date,post_time,post_author
明天计划加仓100股。,22,0,"https://guba.eastmoney.com/news,603882,1525674701.html",2025-03-09,18:16,以诚相待吧
隔夜挂单真的那么重要的吗？,24,0,"https://guba.eastmoney.com/news,603882,1525674697.html",2025-03-09,18:16,轻快的秦芸菲
接盘侠来了!,56,1,"https://guba.eastmoney.com/news,603882,1525666610.html",2025-03-09,16:27,摸金探花
金域医学本周融资净偿还352.73万元，居医疗服务板块第十一,49,0,"https://guba.eastmoney.com/news,603882,1525657826.html",2025-03-09,15:04,大眼看两融
倒在黎明前，跌到20多的时候没坚持住割肉，现在只有不到一千股，操,111,0,"https://guba.eastmoney.com/news,603882,1525650359.html",2025-03-09,12:57,心如止水528
和华为医疗合作的就是润达医疗和金域医学，以及东软集团。,133,0,"https://guba.eastmoney.com/news,603882,1525650017.html",2025-03-09,12:51,玩股就在一瞬间
周末这么多贴子看多？这个就麻烦大了，周一应该是下跌了！,145,2,"https://guba.eastmoney.com/news,603882,1525646915.html",2025-03-09,11:56,股海钓鲸客
毕竟华为和金域都是广东的企业，金域很早就布局AI在图片处理储存方面与华为深度合作,227,2,"https://guba.eastmoney.com/news,603882,1525642562.html",2025-03-09,10:52,以诚相待吧
$金域医学(SH603882)$,134,0,"https://guba.eastmoney.com/news,603882,1525639058.html",2025-03-09,10:18,发财好好
周五还以为自己在高点卖了，我还寻思咋这次卖这么准，果然又卖飞了,193,3,"https://guba.eastmoney.com/news,603882,1525637622.html",2025-03-09,09:57,基民a39x101082
华为组建AI医疗军团，金域医学是全国最大的医疗诊断机构，必将受益。,284,2,"https://guba.eastmoney.com/news,603882,1525625344.html",2025-03-09,01:36,股友m9vS6s
华为跟你有关系吗？,234,1,"https://guba.eastmoney.com/news,603882,1525618165.html",2025-03-08,22:46,坚毅的肖菡
兰卫医学低价ai医疗概念股。低价位补涨,222,0,"https://guba.eastmoney.com/news,603882,1525615607.html",2025-03-08,22:08,相信未来11111
完了热度这么高肯定要出货了。,208,1,"https://guba.eastmoney.com/news,603882,1525615400.html",2025-03-08,22:05,股友3917KR2627
$金域医学(SH603882)$,237,1,"https://guba.eastmoney.com/news,603882,1525610545.html",2025-03-08,20:52,误入迷途的羔羊
$金域医学(SH603882)$,226,1,"https://guba.eastmoney.com/news,603882,1525608803.html",2025-03-08,20:26,误入迷途的羔羊
人气稍慢一点，我要买,204,0,"https://guba.eastmoney.com/news,603882,1525608362.html",2025-03-08,20:20,千方百汇
金域医学早就由老大变为老四。老大安必平，老二润达医疗，老三迪安诊断，老四才是金域,314,0,"https://guba.eastmoney.com/news,603882,1525603253.html",2025-03-08,18:55,破庄秘籍969
