post_title,post_view,comment_num,post_url,post_date,post_time,post_author
北京银行前期底点5，79元最高5，99元在接近底部可买,133,0,"https://guba.eastmoney.com/news,601169,1525657257.html",2025-03-09,15:01,acfsymyxdsgr
当前点位7折，5.8*0.7=4.06元具备长期投资价值。,184,1,"https://guba.eastmoney.com/news,601169,1525641097.html",2025-03-09,10:38,欣梦牧歌
霍霍是真的不行，还让他干，霍霍京行,232,0,"https://guba.eastmoney.com/news,601169,1525614817.html",2025-03-08,21:56,心态_是财富
我问问你们，IPO加速不正是稳定股市的好方法吗？，快申购吧,170,0,"https://guba.eastmoney.com/news,601169,1525587655.html",2025-03-08,14:54,LLDDSSFF888899
北京，浙商两家银行我有,227,0,"https://guba.eastmoney.com/news,601169,1525567216.html",2025-03-08,10:15,逍遥剑客
这周五个，下周五个，这不是加速了吗？，快申购吧,204,0,"https://guba.eastmoney.com/news,601169,1525567095.html",2025-03-08,10:13,LLDDSSFF888899
资讯北京银行：融资净买入939.54万元，融资余额16.39亿元（03-07）,74,0,"https://guba.eastmoney.com/news,601169,1525553110.html",2025-03-08,07:34,北京银行资讯
新股发行提速了，快申购吧，中签就得两个，至于大盘愿意咋着就咋着吧，赚钱是硬道理呀,227,0,"https://guba.eastmoney.com/news,601169,1525550185.html",2025-03-08,06:42,LLDDSSFF888899
IPO加速了一周几个了？，和以前比比……，心里没个比数吗？,217,0,"https://guba.eastmoney.com/news,601169,1525543348.html",2025-03-08,02:09,LLDDSSFF888899
资讯银行春招火热开启，这类人才受青睐,1249,0,"https://guba.eastmoney.com/news,hk03988,1525530471.html",2025-03-07,23:02,中国银行资讯
2020年，我让朋友卖房子，做经营贷，全部入手北银如今天天请我喝酒。当然我自己也,457,3,"https://guba.eastmoney.com/news,601169,1525492679.html",2025-03-07,19:28,葛兰是我姐
北银股价虽然在高位，但成本低于零的人，是可以躺在摇钱树下等着分红数钱的,390,4,"https://guba.eastmoney.com/news,601169,1525444676.html",2025-03-07,16:31,半袋长老
老散们天机不可泄露呀天机不可泄露呀,165,0,"https://guba.eastmoney.com/news,601169,1525417561.html",2025-03-07,15:17,LLDDSSFF888899
银行股整体上破在即,176,0,"https://guba.eastmoney.com/news,601169,1525393810.html",2025-03-07,14:48,虎观熊视
下个星期5.7的位置抄底稳了，期待你了，跌到这个位就全仓杀进。,152,0,"https://guba.eastmoney.com/news,601169,1525393588.html",2025-03-07,14:48,股坛一支独秀
北京银行象前2天那样，涨要涨的快跌也跌的出冒汗这才是正道！,160,0,"https://guba.eastmoney.com/news,601169,1525374033.html",2025-03-07,14:33,acfsymyxdsgr
康得新的事没有结果，你能升？谁买你呢？潜在的原子弹！！！！,212,1,"https://guba.eastmoney.com/news,601169,1525357243.html",2025-03-07,14:19,n1277137799513163664
主力压盘清洗动摇分子，逢低买入，只买不卖！,166,0,"https://guba.eastmoney.com/news,601169,1525305421.html",2025-03-07,13:36,东财网友7675513694262078
还是招行牛,129,0,"https://guba.eastmoney.com/news,601169,1525269492.html",2025-03-07,13:04,股友nCTVVP
下面一堆价值投资什么言论的时候就是出货的时候,117,0,"https://guba.eastmoney.com/news,601169,1525226128.html",2025-03-07,11:21,少许是几许
为什么银行股不涨，我认为主力前阶段把筹码都让给散户了，要检回来没有三个月到半年想,199,0,"https://guba.eastmoney.com/news,601169,1525207697.html",2025-03-07,11:07,股友UFFR31
享受生活！,118,2,"https://guba.eastmoney.com/news,601169,1525143147.html",2025-03-07,10:20,吉祥亨通地楚留香
跑，落袋，银行抱团见顶，布局超跌绩优中小盘，远离银行板块这些板块无量新高，抱团派,411,4,"https://guba.eastmoney.com/news,601988,1525122721.html",2025-03-07,10:07,老亨出手
老散们想想啥叫北京金融？，天机不可泄露呀天机不可泄露呀（这是三年以后的事呀，现在,194,2,"https://guba.eastmoney.com/news,601169,1525089604.html",2025-03-07,09:50,LLDDSSFF888899
打压北行是此地无银三百两（仔细揣摩华夏银行北京农商银行北京银行和北京金融，想想吧,137,0,"https://guba.eastmoney.com/news,601169,1525080569.html",2025-03-07,09:46,LLDDSSFF888899
北京银行不怕跌就怕涨，一涨手中股票就抛了，只能加钱买否则踏空其他股票没一个与它比,83,0,"https://guba.eastmoney.com/news,601169,1525079946.html",2025-03-07,09:46,acfsymyxdsgr
股友们千万别卖,74,0,"https://guba.eastmoney.com/news,601169,1525008108.html",2025-03-07,08:01,冷静得茉莉花
资讯北京银行：融资净买入6712.57万元，融资余额16.3亿元（03-06）,76,0,"https://guba.eastmoney.com/news,601169,1525005471.html",2025-03-07,07:41,北京银行资讯
北京银行【【601169】】真情于2025年3月6日咬定青山不放松。,138,1,"https://guba.eastmoney.com/news,601169,1524996222.html",2025-03-07,05:26,LZL钱龙
我5.9的成本，今天解套出来了，没想到它又跌到5.88希望它再跌下来我好买入,200,2,"https://guba.eastmoney.com/news,601169,1524990050.html",2025-03-07,01:30,重磅消息来了
资讯农村中小银行改革化险提速 年内吸收合并案例增多,859,0,"https://guba.eastmoney.com/news,601169,1524987494.html",2025-03-07,00:38,北京银行资讯
题材股害人啊象东方集团造假满仓的股友，这辈子也就完了，所以银行股不要看不起至少不,246,3,"https://guba.eastmoney.com/news,601169,1524919729.html",2025-03-06,18:40,acfsymyxdsgr
$北京银行(SH601169)$,112,0,"https://guba.eastmoney.com/news,601169,1524899976.html",2025-03-06,17:17,股友y5Pul9
昨天次高价收盘，今天最低价收盘，什么意思？,150,1,"https://guba.eastmoney.com/news,601169,1524878222.html",2025-03-06,16:06,股友I9783Q0311
每股净资产12.5块多，市盈率4.5。洼地。等分红，拿着不动。,119,0,"https://guba.eastmoney.com/news,601169,1524869406.html",2025-03-06,15:40,股友K3986l2716
往下砸，会有新庄接盘。赶快换个庄吧。不是一般磨叽磨叽。,96,0,"https://guba.eastmoney.com/news,601169,1524867924.html",2025-03-06,15:35,道法宽只渡有缘人
今天真的是想不通，唉！,112,0,"https://guba.eastmoney.com/news,601169,1524862375.html",2025-03-06,15:21,股市神童
北京银行601一169今日在5.89一5.88处至收盘。股价震幅小有充分肘间买入,213,0,"https://guba.eastmoney.com/news,601169,1524857184.html",2025-03-06,15:10,干净的翔云
昨日大涨，今日大跌，银行股怎么也这样，是什么原因?求大佬解读。,189,1,"https://guba.eastmoney.com/news,601169,1524857030.html",2025-03-06,15:09,才望生财的文泰来
我相信外面那些芯片科技股的赌徒们，总有后悔的一天。,322,9,"https://guba.eastmoney.com/news,601169,1524832948.html",2025-03-06,14:46,葛兰是我姐
今天买了太高了再跌下来再买一笔再留一笔对吗,112,0,"https://guba.eastmoney.com/news,601169,1524770097.html",2025-03-06,13:53,acfsymyxdsgr
今天明显垃圾股诱多，你们去吧,102,0,"https://guba.eastmoney.com/news,601169,1524765123.html",2025-03-06,13:48,股友nCTVVP
谁在推荐兰州银行每年分派也就一毛，要等23年取回夲金，而北京银行每年3毛一至3毛,208,2,"https://guba.eastmoney.com/news,601169,1524760287.html",2025-03-06,13:45,acfsymyxdsgr
兄弟们我来了这个价不会套我吧,188,3,"https://guba.eastmoney.com/news,601169,1524757844.html",2025-03-06,13:43,股友6895k2x608
