post_title,post_view,comment_num,post_url,post_date,post_time,post_author
我觉得接下来会是资源主题。接下来看天意吧。,78,0,"https://guba.eastmoney.com/news,600392,1525683759.html",2025-03-09,20:13,NBbao
众所周知，人间有五大按不住！过年的猪，上岸的鱼，要飞的股，生气的媳妇，受惊的驴！,124,0,"https://guba.eastmoney.com/news,600392,1525672127.html",2025-03-09,17:41,NBbao
过个周末，稀土金属火到天啦，可股价刚到成本线，,141,0,"https://guba.eastmoney.com/news,600392,1525670859.html",2025-03-09,17:22,股友o69593m038
路透社:稀土不是土！,696,2,"https://guba.eastmoney.com/news,600366,1525670536.html",2025-03-09,17:18,股友7079qP9882
盛和资源本周融资净买入654.99万元，居小金属板块第十三,101,0,"https://guba.eastmoney.com/news,600392,1525659178.html",2025-03-09,15:07,大眼看两融
猜测这次条例通过后。。稀土。。目前盛和的稀土产量占中国的一半，这次盛和进口稀土纳,1340,2,"https://guba.eastmoney.com/news,600392,1525652153.html",2025-03-09,13:29,股友0N106H1909
你真孙子啊，连一个低价股都超不过，还不如一个亏损企业,148,1,"https://guba.eastmoney.com/news,600392,1525650916.html",2025-03-09,13:08,股友61Z159y263
变盘在即,126,0,"https://guba.eastmoney.com/news,600392,1525647941.html",2025-03-09,12:12,股命先生
关于稀土那些事,322,4,"https://guba.eastmoney.com/news,600392,1525642929.html",2025-03-09,10:55,一直打到完全胜利
有些个股民朋友是不是精神分裂，自己买的票不看好。不看好还想赚钱，还买个毛！长时间,248,1,"https://guba.eastmoney.com/news,600392,1525633737.html",2025-03-09,08:54,NBbao
下周二漂亮国要进行某行业听证会了，你的风口应该是下下个了吧,212,0,"https://guba.eastmoney.com/news,600392,1525628762.html",2025-03-09,06:55,中兴不牛我不走
小金属近期涨势喜人，作为连动性密切相关的稀土，也一定会随同上涨，这个是符合逻辑的,198,0,"https://guba.eastmoney.com/news,600392,1525628057.html",2025-03-09,06:19,说真话容易被骂
又开始吹票了。有个叫文人的又在想复制中州。到时候发个所谓的风险提醒，诱导踩踏做空,582,7,"https://guba.eastmoney.com/news,600392,1525604410.html",2025-03-08,19:15,股友r2796011w3
锑价突破17万元/吨国内龙头怎么看？国内最大的三家锑生产企业分别是盛和资源、华钰,1405,6,"https://guba.eastmoney.com/news,600392,1525604309.html",2025-03-08,19:13,独叹梅花瘦
$北方稀土(SH600111)$$中国稀土(SZ000831)$$盛和资源(SH,137,0,"https://guba.eastmoney.com/news,600111,1525599210.html",2025-03-08,17:49,价值传播者918
锆金属，钛金属，都是军工的必须材料装甲车、坦克、大炮和防弹板等方面。欧盟的800,390,2,"https://guba.eastmoney.com/news,600392,1525596998.html",2025-03-08,17:13,股友0N106H1909
牛波的企业的得有牛波的估值，第一波，1000亿估值走起。要暴富，买盛和。,325,4,"https://guba.eastmoney.com/news,600392,1525593236.html",2025-03-08,16:16,NBbao
盛和资源——主升来临，抓住机会！下周固态电池将王者归来，龙头不容错过——0020,314,0,"https://guba.eastmoney.com/news,600392,1525586468.html",2025-03-08,14:35,帝尊777
光有稀土矿，提炼指标被国家控制，感觉被国家收购可能，不然只能喝点汤，不是中国稀土,348,2,"https://guba.eastmoney.com/news,600392,1525585340.html",2025-03-08,14:16,股友VwAwSJ
逻辑分析：米国要拿走格陵兰岛岛，因为米国缺稀土。格陵兰岛有稀土矿，稀土矿的最大股,847,9,"https://guba.eastmoney.com/news,600392,1525575695.html",2025-03-08,11:54,NBbao
市值至少先追平北方稀土，先达到800亿。算一下，先来15个板板，有票的有福了。,251,2,"https://guba.eastmoney.com/news,600392,1525569811.html",2025-03-08,10:44,NBbao
盛和资源，原来是隐形大佬。,170,0,"https://guba.eastmoney.com/news,600392,1525569631.html",2025-03-08,10:42,NBbao
$盛和资源(SH600392)$,288,4,"https://guba.eastmoney.com/news,600392,1525569452.html",2025-03-08,10:40,NBbao
$盛和资源(SH600392)$,190,2,"https://guba.eastmoney.com/news,600392,1525566059.html",2025-03-08,10:01,NBbao
这股有锑吗？,476,8,"https://guba.eastmoney.com/news,600392,1525562093.html",2025-03-08,09:13,吃喵喵的面包
日线不死叉很难再大涨，耐心等回调，下半年会有暴涨行情,212,0,"https://guba.eastmoney.com/news,600392,1525560019.html",2025-03-08,08:49,出海钓悟空
