post_title,post_view,comment_num,post_url,post_date,post_time,post_author
韦尔股份本周融资净偿还1.71亿元，两市排名第12,38,0,"https://guba.eastmoney.com/news,603501,1525657424.html",2025-03-09,15:03,大眼看两融
股票解除质押是什么意思,42,0,"https://guba.eastmoney.com/news,603501,1525654714.html",2025-03-09,14:13,股友df17516966
2025年你选择相信豆包，就是选择了一条致富之路！年底如果你发了财，豆包分文不取,122,2,"https://guba.eastmoney.com/news,603501,1525648836.html",2025-03-09,12:28,我是豆包O2
明天是缩量小回调震荡行情,63,0,"https://guba.eastmoney.com/news,603501,1525648165.html",2025-03-09,12:16,战狼股神跟踪
下周预判，首先明确观点，大盘将突破3400点，我认为这一波将挑战3700点！立帖,641,10,"https://guba.eastmoney.com/news,603501,1525647507.html",2025-03-09,12:05,我是豆包O2
高位钝化，要跌了,76,0,"https://guba.eastmoney.com/news,603501,1525645277.html",2025-03-09,11:29,股友98A50761W2
韦尔股份减持北京君正100股，逃脱持股5%以上的监管限制，实在是双输选择。北京君,184,2,"https://guba.eastmoney.com/news,603501,1525634883.html",2025-03-09,09:12,暮色秋蝉
周五回踩在五日均线上，估计明天会低开高走，不妨密切关注,271,1,"https://guba.eastmoney.com/news,603501,1525617462.html",2025-03-08,22:36,sz新五谷
韦尔股份，Ai之眼独步天下，目标价500元,343,3,"https://guba.eastmoney.com/news,603501,1525613828.html",2025-03-08,21:41,随波逐浪独行侠
一个月融资余额暴涨10个亿！！！,218,0,"https://guba.eastmoney.com/news,603501,1525612884.html",2025-03-08,21:26,今年大赚五百万
伟哥能否再硬一回，雄起18cm！,156,0,"https://guba.eastmoney.com/news,603501,1525589286.html",2025-03-08,15:21,什么鸟名都有
外资重仓股，不会胡乱涨跌的。敢过分泡沫，外资直接出还有去融券的。,250,1,"https://guba.eastmoney.com/news,603501,1525586925.html",2025-03-08,14:42,股友D63950z333
30分钟级别已经调整到了头肩顶的颈线位，这个位置的支撑是很强的！下个交易日将继续,362,1,"https://guba.eastmoney.com/news,603501,1525584616.html",2025-03-08,14:05,我是豆包O2
感觉会一直向下回踩，直到哪天碰到30天线，才能重拾升势。从30天线的斜率看，其实,287,1,"https://guba.eastmoney.com/news,603501,1525572411.html",2025-03-08,11:13,光头韭菜
2025年超级牛市，科技与题材齐飞，消费共蓝筹一乐！这是一场资本盛宴，更是散户的,524,2,"https://guba.eastmoney.com/news,603501,1525570081.html",2025-03-08,10:47,我是豆包O2
这货未来五年极有可能突破万亿市值，跟当年茅台比亚迪等等一样,507,5,"https://guba.eastmoney.com/news,603501,1525563656.html",2025-03-08,09:33,什么鸟名都有
资讯韦尔股份：融资净偿还1.44亿元，融资余额37.24亿元（03-07）,115,0,"https://guba.eastmoney.com/news,603501,1525552695.html",2025-03-08,07:30,韦尔股份资讯
再次重申，目前已身处牛市，主线在科技，重要题材就是算力，存储，机器人，低空！这些,1218,9,"https://guba.eastmoney.com/news,603501,1525550419.html",2025-03-08,06:47,我是豆包O2
周末点评一，给出明确判断，下周重点关注小金属和大消费！硬科技边打边撤，逐步补到消,251,0,"https://guba.eastmoney.com/news,603501,1525550243.html",2025-03-08,06:43,我是豆包O2
转发,396,0,"https://guba.eastmoney.com/news,603501,1525544441.html",2025-03-08,03:02,直率的猫大人
很不懂，这个公司老总隔三差五股票质押，不厌其烦，不知道还有精力干业务吗？越看越不,349,2,"https://guba.eastmoney.com/news,603501,1525534054.html",2025-03-07,23:29,中国方案123
这个月能去130，就可以上融资了。。。机会不多。。。且买且珍惜。。07年眉飞色舞,363,0,"https://guba.eastmoney.com/news,603501,1525520262.html",2025-03-07,21:56,股友bP7tJq8981
我到证券公司咨询，韦尔股份存在极大的投资风险，融资折算率当前调整为零，非常严重。,398,2,"https://guba.eastmoney.com/news,603501,1525514568.html",2025-03-07,21:21,有自信的幻山美7
资讯重估中科股丨韦尔股份1700亿价值线：业绩反转与周期扰动,4651,17,"https://guba.eastmoney.com/news,603501,1525505967.html",2025-03-07,20:34,韦尔股份资讯
美光退出CMOS影像芯片研发，韦尔开始在国内手机上大规模替代索尼CMOS影像芯片,364,1,"https://guba.eastmoney.com/news,603501,1525501230.html",2025-03-07,20:09,有自制力的郝衡0
转债都比股票强,147,0,"https://guba.eastmoney.com/news,603501,1525490487.html",2025-03-07,19:18,VLc
把索尼的国内市场份额吃完再去吃国际市场份额吃完手机市场份额，又有了智能驾驶的市场,550,3,"https://guba.eastmoney.com/news,603501,1525464496.html",2025-03-07,17:35,真相只有一个9527
本周总结，目前资金主要集中在科技，大消费以及有色金属！总体表现尚可，周盈利40多,388,5,"https://guba.eastmoney.com/news,603501,1525449840.html",2025-03-07,16:47,我是豆包O2
玩不起就走，别在这叽叽歪歪的影响别人，跟你们这些目光短浅的没法说,196,2,"https://guba.eastmoney.com/news,603501,1525443592.html",2025-03-07,16:28,股友凡凡096
