post_title,post_view,comment_num,post_url,post_date,post_time,post_author
同仁堂本周融资净买入393.22万元，居中药板块第十五,29,0,"https://guba.eastmoney.com/news,600085,1525660947.html",2025-03-09,15:10,大眼看两融
真的被，达仁堂安宫牛黄丸惊到了！当得知，它用的是，野生纯天然麝香时，有点出乎意料,627,0,"https://guba.eastmoney.com/news,600329,1525605457.html",2025-03-08,19:32,老艾搬砖
打开月线，发现没，它阴线量大于阳线量，说明音碟将继续，远远没有到位，25能止跌吗,272,2,"https://guba.eastmoney.com/news,600085,1525604572.html",2025-03-08,19:17,香香的红蔷薇
选安宫，就选，“两个堂”，这太牛了，毕竟师出同门了。选安宫，直接锁定“两个堂”！,364,0,"https://guba.eastmoney.com/news,600329,1525604505.html",2025-03-08,19:16,老艾搬砖
资讯同仁堂：融资净偿还708.64万元，融资余额8.28亿元（03-07）,49,0,"https://guba.eastmoney.com/news,600085,1525554536.html",2025-03-08,07:46,同仁堂资讯
资讯诚通证券给予同仁堂推荐评级：精品国药代表，民族瑰宝传承,760,2,"https://guba.eastmoney.com/news,600085,1525528040.html",2025-03-07,22:45,同仁堂资讯
研报首次覆盖报告：精品国药代表，民族瑰宝传承,246,3,"https://guba.eastmoney.com/news,600085,1525520043.html",2025-03-07,21:55,同仁堂资讯
亏损的一品红腾景生物华大基国之流i张飞了，而业绩好的同仁我武盘龙类一直跌，中国股,253,0,"https://guba.eastmoney.com/news,600085,1525519786.html",2025-03-07,21:53,一抹斜阳99
诚通证券首次给予同仁堂推荐评级 预计2024年净利润同比增长0.31%,200,0,"https://guba.eastmoney.com/news,600085,1525513625.html",2025-03-07,21:15,公司研报提示
药中茅台不可复制，只能模仿不能超越,161,0,"https://guba.eastmoney.com/news,600085,1525436337.html",2025-03-07,16:06,知行渔夫
奇了怪，有些人天天唱空，是为啥呢，买了以后不应该是希望上涨吗？搞不明白,171,1,"https://guba.eastmoney.com/news,600085,1525423641.html",2025-03-07,15:32,虚心求教小韭菜
终于看到希望了,274,3,"https://guba.eastmoney.com/news,600085,1525291260.html",2025-03-07,13:24,宽容的邓琦1
这庄，是拉着费劲，拉不动，得过且过，人太多，还要砸盘,132,0,"https://guba.eastmoney.com/news,600085,1525288911.html",2025-03-07,13:22,股友05m563u217
同仁堂，何时飞,148,1,"https://guba.eastmoney.com/news,600085,1525288215.html",2025-03-07,13:21,直率de伯尼
看来主力己抛弃同仁堂了,149,1,"https://guba.eastmoney.com/news,600085,1525267577.html",2025-03-07,13:02,林股明5622
这两天洗盘力度很大，坐等拉伸,130,1,"https://guba.eastmoney.com/news,600085,1525204317.html",2025-03-07,11:04,劈棍打喷子
剔除A200,263,4,"https://guba.eastmoney.com/news,600085,1525186641.html",2025-03-07,10:51,装睡的laozhomgyi
本是医药龙头带领板块飞起来，却把自己当老鼠钻洞里.....清了垃圾！！！,91,0,"https://guba.eastmoney.com/news,600085,1525183627.html",2025-03-07,10:48,股友217
涨涨了，准备起飞,85,0,"https://guba.eastmoney.com/news,600085,1525181434.html",2025-03-07,10:47,特特008
同仁堂:涨停？我躲。什么牛市来啦？我躲。今天全线要跌，我跟！,78,0,"https://guba.eastmoney.com/news,600085,1525150498.html",2025-03-07,10:25,股友02E098283Q
昙花一现与细水长流，我更喜欢细水长流,74,0,"https://guba.eastmoney.com/news,600085,1525147462.html",2025-03-07,10:23,羽刃风暴
要ST了吧，跌麻了,65,0,"https://guba.eastmoney.com/news,600085,1525067847.html",2025-03-07,09:40,看到我的股票必红
这个市场还有哪个板块没有涨过？煤炭，中药，白酒。。。还有谁？,74,0,"https://guba.eastmoney.com/news,600085,1525055939.html",2025-03-07,09:36,娇峰时刻
资讯同仁堂：融资净买入90.98万元，融资余额8.35亿元（03-06）,57,0,"https://guba.eastmoney.com/news,600085,1525003646.html",2025-03-07,07:29,同仁堂资讯
这波牛市躲得无比安全,116,1,"https://guba.eastmoney.com/news,600085,1524996770.html",2025-03-07,05:50,股友9itTeX7889
资讯同仁堂与伊利达成战略合作,2857,14,"https://guba.eastmoney.com/news,600085,1524980795.html",2025-03-06,23:28,同仁堂资讯
我是散户，还在，所以不会涨的,137,0,"https://guba.eastmoney.com/news,600085,1524965021.html",2025-03-06,22:02,优雅淡然的锻峰3
轮也轮到中药行业了,161,2,"https://guba.eastmoney.com/news,600085,1524961412.html",2025-03-06,21:44,BJ定投哥
我60成本啊买的还在,432,12,"https://guba.eastmoney.com/news,600085,1524906983.html",2025-03-06,17:46,账户已注销
很稳,102,1,"https://guba.eastmoney.com/news,600085,1524893777.html",2025-03-06,16:54,有鸣仓庚
短线波动都是浮云，价值党表示毫无压力～,114,1,"https://guba.eastmoney.com/news,600085,1524881067.html",2025-03-06,16:15,守护最初的心
低于板块和大盘太多了，不拉几个涨停解不了套,95,0,"https://guba.eastmoney.com/news,600085,1524853849.html",2025-03-06,15:04,炒股小散户
已经边缘化了，没有人买，都去买阿里巴巴等科技股去了，跟着巴菲特赚大钱去了。,125,1,"https://guba.eastmoney.com/news,600085,1524809852.html",2025-03-06,14:28,股友821687N0g2
白云山干啥的，不知道白云山,92,0,"https://guba.eastmoney.com/news,600085,1524786805.html",2025-03-06,14:08,炒股小散户
外资50进的澳门基金48左右进的，这是压着等谁,119,0,"https://guba.eastmoney.com/news,600085,1524778016.html",2025-03-06,14:00,炒股小散户
铜仁唐vs白云山，利润15亿vs35亿，市值大于白云山。问题：谁高估？谁低估？,193,2,"https://guba.eastmoney.com/news,600085,1524777862.html",2025-03-06,14:00,香香的红蔷薇
同仁堂的成本到底多少啊？？？,99,0,"https://guba.eastmoney.com/news,600085,1524776882.html",2025-03-06,13:59,一拳千金
是在憋大招吗？,125,2,"https://guba.eastmoney.com/news,600085,1524776338.html",2025-03-06,13:59,一拳千金
真是浪费行情啊！,85,0,"https://guba.eastmoney.com/news,600085,1524774136.html",2025-03-06,13:57,qwetio
凑钱打他，打电话问问这是要退市吗,75,0,"https://guba.eastmoney.com/news,600085,1524756766.html",2025-03-06,13:42,炒股小散户
落后板块30个点，有的是办法让你割肉,66,0,"https://guba.eastmoney.com/news,600085,1524752102.html",2025-03-06,13:38,炒股小散户
很多行业能被人工智能替代或降维打击，中医是很难的，中医把脉这个东西就是个玄学，草,198,1,"https://guba.eastmoney.com/news,600085,1524744132.html",2025-03-06,13:32,花更红与君同
问候主力 ，太了,67,0,"https://guba.eastmoney.com/news,600085,1524743249.html",2025-03-06,13:31,炒股小散户
指数大涨和这票无关，依然很稳定。这就对了，稳定压倒一切。,89,0,"https://guba.eastmoney.com/news,600085,1524717605.html",2025-03-06,13:11,田野清风
现在买同仁堂就像2015年买白酒股那样，会错过一大轮行情的！紧跟主力拥抱科技ai,392,8,"https://guba.eastmoney.com/news,600085,1524717081.html",2025-03-06,13:11,健康之苏亚菲
就是压着反复割,66,0,"https://guba.eastmoney.com/news,600085,1524705462.html",2025-03-06,13:01,炒股小散户
要不你就涨，要不你就跌～天天横你mldg,44,0,"https://guba.eastmoney.com/news,600085,1524664678.html",2025-03-06,11:25,阿里度呀
都沦落打差价坑散户度日，股价都折半了，也没见大单吃货,79,0,"https://guba.eastmoney.com/news,600085,1524663286.html",2025-03-06,11:24,炒股小散户
这股票怎么半死不活的,75,0,"https://guba.eastmoney.com/news,600085,1524662046.html",2025-03-06,11:23,千秋雪nn
气的我想骂人！！烂股！！走人了，换股。各位大佬发财,81,0,"https://guba.eastmoney.com/news,600085,1524659675.html",2025-03-06,11:21,悠米12345
憋屈，就因为药好，上面筹码压着爱买不买，跟他家药一样，销售小仙女爱答不理的,81,0,"https://guba.eastmoney.com/news,600085,1524646711.html",2025-03-06,11:11,炒股小散户
不让散户和你玩，只接受大资金来么,71,0,"https://guba.eastmoney.com/news,600085,1524630608.html",2025-03-06,10:59,炒股小散户
里面躺着的都是些大机构！游资不会给他们抬轿子的！,95,0,"https://guba.eastmoney.com/news,600085,1524627603.html",2025-03-06,10:56,不随便换
同仁大哥，上托下压流氓不可怕就怕流氓有筹码，,76,0,"https://guba.eastmoney.com/news,600085,1524607865.html",2025-03-06,10:42,炒股小散户
天天都是割肉的,63,0,"https://guba.eastmoney.com/news,600085,1524596470.html",2025-03-06,10:34,炒股小散户
又是这样进场的又被主力拿来做差价了,52,0,"https://guba.eastmoney.com/news,600085,1524569831.html",2025-03-06,10:17,炒股小散户
你真牛，大盘涨我跌，大盘跌我跟跌。,66,0,"https://guba.eastmoney.com/news,600085,1524564885.html",2025-03-06,10:15,HX3567094343797244
拿3亿多老年人是同仁堂客户和白酒比，瓦特了,55,0,"https://guba.eastmoney.com/news,600085,1524544117.html",2025-03-06,10:04,炒股小散户
优质资产，超发货币,69,0,"https://guba.eastmoney.com/news,600085,1524530665.html",2025-03-06,09:57,满仓满融满足
最后上车机会,73,0,"https://guba.eastmoney.com/news,600085,1524529949.html",2025-03-06,09:57,满仓满融满足
反其道而行之,69,0,"https://guba.eastmoney.com/news,600085,1524527342.html",2025-03-06,09:55,c4145331440190239
同仁大哥太贱了，有人进场就砸盘,52,0,"https://guba.eastmoney.com/news,600085,1524526316.html",2025-03-06,09:55,炒股小散户
谁拿谁难受,90,2,"https://guba.eastmoney.com/news,600085,1524525949.html",2025-03-06,09:54,阿里度呀
为啥高分红呢，因为钱多无处使了，也就是说没有扩大在生产的项目了，也就是说没有增长,168,1,"https://guba.eastmoney.com/news,600085,1524515778.html",2025-03-06,09:49,香香的红蔷薇
为啥天天天天摇摆，派发低价筹码，50元不是没人买,45,0,"https://guba.eastmoney.com/news,600085,1524498499.html",2025-03-06,09:41,炒股小散户
这也能绿啊,56,0,"https://guba.eastmoney.com/news,600085,1524497001.html",2025-03-06,09:41,力争上游的北极贝
高开低走，平开低走，低开低走，反正就是低走。,54,0,"https://guba.eastmoney.com/news,600085,1524488856.html",2025-03-06,09:37,基民ezj43M
资讯同仁堂：融资净偿还138.98万元，融资余额8.34亿元（03-05）,65,0,"https://guba.eastmoney.com/news,600085,1524437393.html",2025-03-06,07:50,同仁堂资讯
按照美股中概股的走势来看，两会超出预期，今天一根大阳线稳了。,228,1,"https://guba.eastmoney.com/news,600436,1524431577.html",2025-03-06,06:58,片彳子癀三月启航
真的是很垃圾天天跌但是我就是不走持仓四年一直加仓我就不信等不到你涨上去个80左右,204,2,"https://guba.eastmoney.com/news,600085,1524423564.html",2025-03-06,03:04,股友c79T931987
你看看你亏了多少钱再说,161,0,"https://guba.eastmoney.com/news,600085,1524412075.html",2025-03-05,23:49,n1410925781f51e38818
闲饭没人吃，闲比没人热,123,1,"https://guba.eastmoney.com/news,600085,1524380330.html",2025-03-05,20:59,基民gqQTVW
近十年自由现金流131亿，分红率稳定30%。长线资金配置优选。,148,0,"https://guba.eastmoney.com/news,600085,1524337275.html",2025-03-05,17:29,阿杰鲁A
还是很有机会涨起来的，不要轻易出手,117,0,"https://guba.eastmoney.com/news,600085,1524335626.html",2025-03-05,17:22,股罗斯
同仁堂主力大哥完美做个T直接靠不住啊！,97,0,"https://guba.eastmoney.com/news,600085,1524275177.html",2025-03-05,14:48,炒股小散户
年底43,88,0,"https://guba.eastmoney.com/news,600085,1524244321.html",2025-03-05,14:19,股友970n9533d3
这货还真是天天跌,86,0,"https://guba.eastmoney.com/news,600085,1524202611.html",2025-03-05,13:41,股友PIjXlP
同仁堂大哥涨起来静如处子，跌起来动如脱兔,86,1,"https://guba.eastmoney.com/news,600085,1524196899.html",2025-03-05,13:36,炒股小散户
今天多少涨点，我在看盘呢,83,0,"https://guba.eastmoney.com/news,600085,1524126103.html",2025-03-05,11:28,股友05m563u217
看来还真有只跌不涨的股票,99,1,"https://guba.eastmoney.com/news,600085,1524034026.html",2025-03-05,10:15,田野清风
百年老字号跌成这样吗,88,1,"https://guba.eastmoney.com/news,600085,1523995174.html",2025-03-05,09:55,喵喵派大星
资讯同仁堂：融资净偿还373.48万元，融资余额8.35亿元（03-04）,67,0,"https://guba.eastmoney.com/news,600085,1523907114.html",2025-03-05,07:45,同仁堂资讯
同仁堂接下来会有一系列合作动作今年必将超过2000亿市值拭目以待明天开启涨停模式,372,3,"https://guba.eastmoney.com/news,600085,1523870738.html",2025-03-04,22:28,股友c79T931987
"TRT,RISEUP",135,0,"https://guba.eastmoney.com/news,600085,1523863654.html",2025-03-04,21:47,基民876358y0R2
同仁堂还不如生产伟哥呢,133,2,"https://guba.eastmoney.com/news,600085,1523860812.html",2025-03-04,21:31,基民gqQTVW
你们还拿着啊,134,2,"https://guba.eastmoney.com/news,600085,1523811716.html",2025-03-04,17:42,账户已注销
问就是在你这躲牛市尼,113,2,"https://guba.eastmoney.com/news,600085,1523737244.html",2025-03-04,14:37,鬼鬼小灰灰
人品有问题,127,2,"https://guba.eastmoney.com/news,600085,1523719175.html",2025-03-04,14:19,不随便换
同仁堂就是一个草台，班子大杂烩,117,2,"https://guba.eastmoney.com/news,600085,1523716958.html",2025-03-04,14:17,基民gqQTVW
周仁堂的安宫堆积如山，卖不出去，太发愁了,175,1,"https://guba.eastmoney.com/news,600085,1523715909.html",2025-03-04,14:15,基民gqQTVW
同仁堂准备卖化妆品，转行了，中药干不下去了,74,0,"https://guba.eastmoney.com/news,600085,1523715284.html",2025-03-04,14:15,基民gqQTVW
试着T一个,68,0,"https://guba.eastmoney.com/news,600085,1523431168.html",2025-03-04,09:24,稳得恰道好处
资讯同仁堂：融资净买入1523.33万元，融资余额8.39亿元（03-03）,82,0,"https://guba.eastmoney.com/news,600085,1523409539.html",2025-03-04,07:43,同仁堂资讯
资讯伊利欣活x北京同仁堂，共创新品首发上市,3266,14,"https://guba.eastmoney.com/news,600887,1523406279.html",2025-03-04,07:19,伊利股份资讯
坐等股价一飞冲天,141,1,"https://guba.eastmoney.com/news,600085,1523284950.html",2025-03-03,15:52,甄嬛雪中许愿版
进1000股满仓，这个月的香烟钱会有希望了？,161,2,"https://guba.eastmoney.com/news,600085,1523261787.html",2025-03-03,15:00,就想赚包香烟钱
买一点儿,121,2,"https://guba.eastmoney.com/news,600085,1523253214.html",2025-03-03,14:52,jspmsu
吃大力丸里，真坚挺,106,1,"https://guba.eastmoney.com/news,600085,1523238339.html",2025-03-03,14:40,nf鑫鑫
终于解套了直接goodbye了,148,2,"https://guba.eastmoney.com/news,600085,1523116029.html",2025-03-03,11:51,基民V7R3536570
月线百分12的人挣钱，真是耻辱跌幅第一啊，低于板块大盘300点,101,0,"https://guba.eastmoney.com/news,600085,1523103981.html",2025-03-03,11:26,炒股小散户
35.5等你,100,1,"https://guba.eastmoney.com/news,600085,1523091968.html",2025-03-03,11:14,帅气wuwu
他强任他强，清风拂山岗，他横由他横，明月照大江。,121,1,"https://guba.eastmoney.com/news,600085,1523077284.html",2025-03-03,11:01,不随便换
中医药龙头被主力玩成天天踢一脚,81,0,"https://guba.eastmoney.com/news,600085,1523060614.html",2025-03-03,10:47,炒股小散户
林园大佬可以吃你家药不能买你家票，品牌和市值管理太差,89,0,"https://guba.eastmoney.com/news,600085,1523039812.html",2025-03-03,10:31,炒股小散户
间歇性上攻30日线,87,0,"https://guba.eastmoney.com/news,600085,1523032818.html",2025-03-03,10:26,稳得恰道好处
