post_id,comment_content,comment_like,comment_date,comment_time,sub_comment
394,从调研的时间和股价的走势看，这些机构都是来调研如何做空卓胜微的。,2,2025-03-02,12:57,0
394,华泰证券啥股票都搞吗？每次我玩啥总能看到它调研,0,2025-03-02,10:41,0
394,垃圾一个,0,2025-03-01,12:23,0
394,越调研跌的越厉害是吧？别发了，还搞个表格。妥妥在我们伤口上撒盐。,0,2025-02-28,22:51,0
396,是资金不看好定增,0,2025-02-28,23:11,0
396,又不是定增消息刚出来,0,2025-02-28,23:14,1
397,他能跟寒比？别逗了,0,2025-02-28,23:12,0
398,这公司心太黑了,0,2025-03-01,17:55,0
398,难怪这两天放量杀，有人提前知道今天发雷,0,2025-03-01,02:37,0
398,主力本来建仓不深，这已经是b浪下跌了,0,2025-03-01,16:28,1
398,这段时间量能是不足的，可判断场内资金也是闷杀，跑不出去。,0,2025-03-01,16:03,1
398,这是不研究技术发展，公司做大做强了。专而研究怎么套现，怎么打压股价了？如果真有市值管理一说，你们都得下岗,1,2025-03-01,00:35,0
398,这就是，专门研究从市场套现。,0,2025-03-01,10:35,1
398,"无论你怎么吹，人家爆涨你小涨，人家小跌你暴跌。
你这公司究竟是行不行市场价格已经作出了答案。",3,2025-02-28,23:37,0
398,中小投资者失去信心,2,2025-02-28,23:23,0
398,这公司真的太失望了，我一买就是离婚减持的雷，大股东减持的雷，增股的雷，我在低位避险，没想到在低位踩雷,0,2025-03-01,10:37,1
400,加锤子，主力不进来，散户能拉上去,0,2025-02-28,20:18,0
400,没办法 无价值投资,0,2025-02-28,20:14,0
400,时间回归价值，迟早。我要做的就是比机构更慢，更久。,0,2025-02-28,20:19,1
400,"A：为啥要加仓，趋势在往下，资金外流，你真是韭菜？
B:我心中有一个价格，低估就买，慢慢买。你说我有没有焦虑，有，怕不怕被套，怕。
A:那你还买？托吧
B:我只能看到我知道，我能做的就是足够理智，然后知行合一。如果有一天，我知道我错了，我会清仓？认错，也是我的特长。理性，是我的根本。当前就是恐慌，超跌。能做到不卖就行。",0,2025-02-28,20:09,0
401,这种不注重市值管理的企业有什么好调研的,0,2025-02-28,19:32,0
401,你去找一家破净的芯片企业来看看？,0,2025-02-28,20:35,1
401,净资产20块钱！跌破了再说市值管理！,0,2025-02-28,20:31,1
402,记录表的主体都是积极的。个别问题没有答的很清晰，可能和商业机密有关，比如募资扩产的具体产品技术以及依据何种市占率预期。如果没有两把刷子，专理无效的诉求也不会这么顺利。公司还可以，但股价对不起二级市场。,0,2025-03-06,22:51,0
402,更好地满足旺盛的定制化和高端化模组，大家都没看吗？募资非常有必要,0,2025-03-01,07:59,0
402,发展,0,2025-03-01,23:49,1
402,不好好回报股东，天天想方设法圈钱，主业发展一路下行，又要35亿，这是干啥,0,2025-03-01,11:58,1
402,无锡市创新投资集团是无锡国资吧，这是潜在的增发对象吗？,3,2025-02-28,22:14,0
402,兜底的,0,2025-02-28,23:43,1
402,deepseek给了答案,0,2025-02-28,21:16,0
402,短期的涨跌和这个无关，那天快涨停的时候你又不问,0,2025-02-28,21:25,1
402,这个电话会议很明显就是为了募集定增对象,1,2025-02-28,21:03,0
402,跌出来热度了，真是奇葩,0,2025-02-28,21:02,0
402,垃圾，没涨跌的梦,0,2025-02-28,20:45,0
402,我看懂了一条，只要是移动终端信号接受和发射都要用公司产品，电子产品、机器人、算力、大数据等等这就多那去了，就是现在大环境不好，那就没办法了随大流了。,0,2025-02-28,20:23,0
402,最要紧的不问，国补后，手机销量增加，下游手机厂商拉货有没大增,1,2025-02-28,19:41,0
402,国补后手机销量肯定比较好，就看1季度业绩了，这是我现在唯一坚持下去的理由。其他什么概念对他都无效,0,2025-03-01,11:32,1
402,手机换机周期应该快到了，加上5g6g概念,0,2025-03-01,11:11,1
402,下周要涨停的节奏，这么多大佬资金供给方。,0,2025-02-28,19:39,0
402,还没睡醒啊,0,2025-03-06,22:11,1
406,在股市不是你赚了多少，重要的是不是你守住利润啊，因为大幅减仓，躲过大幅回吐，这个月竟然战胜了百分之九十八用户了,2,2025-03-02,11:14,0
406,二月发发，牛,0,2025-02-28,22:48,0
406,加仓了？,0,2025-02-28,21:35,0
406,是的，现在59万了。,0,2025-02-28,22:23,1
406,老兄，二月圆满收官了,0,2025-02-28,19:30,0
406,我不圆满啊,0,2025-02-28,20:03,1
406,完美收官 轻仓躲过大跌 不错 等我们慢慢买回来,0,2025-02-28,18:45,0
406,牛,0,2025-02-28,20:04,1
406,圆满收官,1,2025-02-28,18:34,0
406,好大一碗面,1,2025-02-28,18:31,0
406,决战在3月，4月年报期，小心炸雷，567就是熟悉的套路,1,2025-02-28,18:46,1
406,大佬清仓清对了,0,2025-02-28,18:38,1
407,我贼 大哥， 你都转了一圈回来了 我踏马还没动 另外 你看看 今天的半导体票 80% 的票都砸穿了 所有线 所以 不用太恐慌 等它慢慢修复， 票还是那个票 变得 只是恐惧的人心,0,2025-02-28,18:56,0
407,百分之三点几的换手，在低位，主力在出货，啥玩意，这是挖坑还是有雷，真的不知道了,0,2025-02-28,19:00,1
407,在别的股票赚了几万，妈的，又回来送死我都看不懂了，主力在低位使劲跑，就怕有雷，这么跌根本不合逻辑，我看不懂了，主力在这位置出货，我选低位避险，这样杀,0,2025-02-28,18:58,1
407,游资就是大点的散户汇总在一起,0,2025-02-28,18:20,0
407,打开周线，看一下量，你就知道主力成本区在哪，如果今天只是他一个这么跌是不正常，现在是跟随指数板块，并且打开今天k线图，明显的就是etf卖出行为，不说了，股市还是要自悟，解释没用,0,2025-02-28,22:49,1
407,赚钱的昨天就是不能买，手痒，不过这样走是不正常的，所以我说这里跌只有两种可能，挖坑，要么重大利空，不然这里主力不会砸盘。我是避险，主力成本区我不懂吗？主力在自己成本区砸盘你想想，看不懂吗？为什么说有问题，如果是大涨过后的股票这样砸是出货，如果在主力成本区这样砸，怎么解释,0,2025-02-28,22:44,1
409,转固和库存所导致，就是营收增加低于预期，库存消化慢，生产线投入生产需要分摊。,0,2025-02-28,19:45,0
410,这么和你说吧，江苏省一二把手年初都来无锡参加他的新项目开工仪式了,0,2025-02-28,21:19,0
410,我是无锡的，有朋友在里面工作，确实在扩产,0,2025-02-28,19:56,0
410,没有，新招的研发工程师工资都很高，投入设备也很多,0,2025-02-28,21:53,1
410,问你有没有雷,0,2025-02-28,21:39,1
410,两会前后过山车正常的机构清仓等开会方向,0,2025-02-28,18:08,0
410,你去年没回本吗？ 不可能啊。。。应该是赚钱了的。。。,0,2025-02-28,17:02,0
410,哈哈哈…太贪导致拉胯了…哎，见好就收吧兄弟…这个票太难,0,2025-02-28,23:54,1
410,去年10月份是回本了啊。没卖啊，坐过山车,0,2025-02-28,17:12,1
410,你割肉了吗,0,2025-02-28,16:56,0
410,没割，准备割,0,2025-02-28,17:12,1
411,谢谢有幽默感…点赞,1,2025-03-01,19:54,0
411,谢谢股友5617…点赞,1,2025-03-01,04:05,0
411,谢谢勤奋的吕古力娜扎…点赞,1,2025-02-28,21:39,0
411,谢谢炒股两年…点赞,1,2025-02-28,19:45,0
411,谢谢我在必赢…点赞,1,2025-02-28,17:43,0
411,谢谢率真之卡…点赞,1,2025-02-28,17:38,0
411,谢谢期待好运…点赞,1,2025-02-28,17:36,0
411,谢谢伞7吉理…点赞,1,2025-02-28,17:00,0
411,谢谢率真之卡…点赞,1,2025-02-28,17:35,1
411,谢谢石头19…2位点赞,1,2025-02-28,16:51,0
411,谢谢点赞，点评，阅读的各位朋友，祝大家身体健康！,2,2025-02-28,16:42,0
413,先减持后定增就是操作手法,1,2025-02-28,16:55,0
415,没有人减持啊，只有定增,0,2025-02-28,16:18,0
415,有道理，那我今天也减持了,0,2025-02-28,19:41,1
415,我减持500,0,2025-02-28,19:40,1
415,大股东减持？没看到减持公告呀,0,2025-02-28,16:18,0
415,质押就是变相减持呀,0,2025-02-28,17:48,1
418,干脆一点5字头,0,2025-02-28,15:41,0
419,原来我成本82这两天破位大跌加仓到85了,0,2025-03-01,11:12,0
419,都没有82的价近期,0,2025-03-02,16:28,1
419,89.9,0,2025-02-28,19:55,0
419,156,0,2025-02-28,18:00,0
419,战士,0,2025-02-28,19:37,1
419,战士！,0,2025-02-28,18:20,1
419,93,0,2025-02-28,17:29,0
419,109,0,2025-02-28,17:28,0
419,99,0,2025-02-28,16:47,0
419,这个价钱应该周一能回本,1,2025-02-28,15:50,0
419,我不加仓，反弹不给力可能我就跑了，但是也不一定跑,0,2025-02-28,16:44,1
419,我上上次和上次听到这句话的时候，分别是99块和92块,2,2025-02-28,16:23,1
419,10.8什么价我就什么价,2,2025-02-28,15:42,0
419,+1,0,2025-03-01,09:27,1
