post_title,post_view,comment_num,post_url,post_date,post_time,post_author
美不降只值百分之二？看来你们都是真爱粉，爱你们,20,0,"https://guba.eastmoney.com/news,300059,1525702044.html",2025-03-09,23:29,股友779D2X3976
利好陡然降临，罕有的喧闹,138,0,"https://guba.eastmoney.com/news,600361,1525700934.html",2025-03-09,23:14,股友o989906x88
年报怎么还不出,29,0,"https://guba.eastmoney.com/news,300059,1525700431.html",2025-03-09,23:07,才望腾达的段正淳
我一直觉得聪明资金肯定开始跑了，那不如我先卷为敬！现阶段先跑便宜了再搞,54,1,"https://guba.eastmoney.com/news,300059,1525698005.html",2025-03-09,22:41,上帝不会掷骰子
转发,53,0,"https://guba.eastmoney.com/news,300059,1525696037.html",2025-03-09,22:23,股友915m8p9052
下周争取探一下21元附近，急需补仓10万股,121,3,"https://guba.eastmoney.com/news,300059,1525694127.html",2025-03-09,22:05,牢记定律
东方财富概念都是高科技的，后续应该有点表现，期待吧,94,1,"https://guba.eastmoney.com/news,300059,1525692712.html",2025-03-09,21:51,小迷糊0414
美年健康人气突然从几百名上涨到到前9名！明天一字板涨停了！开始数板了,111,0,"https://guba.eastmoney.com/news,300059,1525690815.html",2025-03-09,21:32,优雅的柯灵兰
明天有希望吗？,239,5,"https://guba.eastmoney.com/news,300059,1525687660.html",2025-03-09,20:58,英姿飒爽的素弦
喜讯瞬间袭来，少有的热闹,455,1,"https://guba.eastmoney.com/news,002131,1525686949.html",2025-03-09,20:51,股友8z8Q301163
实锤！给小米机器人供减速器！给特斯拉机器人供关节、骨架等核心部件！！！,265,0,"https://guba.eastmoney.com/news,300059,1525686826.html",2025-03-09,20:49,低调冷静知行合一坚持模式复利
明天券商股涨停板,222,2,"https://guba.eastmoney.com/news,300059,1525685713.html",2025-03-09,20:36,战神666888888
年报估计不咋地最近走的这么弱,94,0,"https://guba.eastmoney.com/news,300059,1525685352.html",2025-03-09,20:32,韭菜历险记第二篇
年报增长不超过50%，增长过40%也挺好吧？,128,0,"https://guba.eastmoney.com/news,300059,1525685211.html",2025-03-09,20:30,大A涨15516
【39家私募：3月10日盘前理性分析】我们在上周四清仓，上周星期五故意唱多，因为,234,1,"https://guba.eastmoney.com/news,300059,1525682135.html",2025-03-09,19:54,杭州上
怎么看怎么有怕啥,134,2,"https://guba.eastmoney.com/news,300059,1525676452.html",2025-03-09,18:42,有战略眼光的沈炜
605378,93,0,"https://guba.eastmoney.com/news,300059,1525674871.html",2025-03-09,18:18,心细如发的吕衍慕
我看16元的帖子不见了/,264,6,"https://guba.eastmoney.com/news,300059,1525667919.html",2025-03-09,16:45,股友2809x305N7
转发,153,0,"https://guba.eastmoney.com/news,300059,1525667237.html",2025-03-09,16:35,做咸鱼挺好的
[献花][献花][献花],128,0,"https://guba.eastmoney.com/news,300059,1525667117.html",2025-03-09,16:34,小四月3
跌到16元合理,193,5,"https://guba.eastmoney.com/news,300059,1525666271.html",2025-03-09,16:23,家财成金得比比东
最后悔就是买了它,138,1,"https://guba.eastmoney.com/news,300059,1525656887.html",2025-03-09,14:55,安静的珍珠子
证券公司同质竞争严重，给10倍市盈率是合理的。,198,2,"https://guba.eastmoney.com/news,300059,1525656872.html",2025-03-09,14:54,股友tDt2Pu
没利好，那就继续横盘了……？,162,0,"https://guba.eastmoney.com/news,300059,1525655206.html",2025-03-09,14:22,茶包哥
东财啊东财，你让我完美躲过了这波科技牛啊,149,0,"https://guba.eastmoney.com/news,300059,1525655099.html",2025-03-09,14:20,漫步云中
周末不开盘好难受,342,19,"https://guba.eastmoney.com/news,300059,1525653452.html",2025-03-09,13:51,aspin
又显熟悉的组合,4490,29,"https://guba.eastmoney.com/news,300059,1525652894.html",2025-03-09,13:41,梧桐树0059
年报预期会是怎么样，超预期的话当天大涨我就解套,215,1,"https://guba.eastmoney.com/news,300059,1525652839.html",2025-03-09,13:40,小迷糊0414
美国股市加夜场，中国加2小时应该没问题吧？,222,1,"https://guba.eastmoney.com/news,300059,1525649787.html",2025-03-09,12:46,C天红
没劲儿，券商冲啊,116,0,"https://guba.eastmoney.com/news,300059,1525648958.html",2025-03-09,12:31,大山的孩子44217
明天就要开始战斗了,177,1,"https://guba.eastmoney.com/news,300059,1525648135.html",2025-03-09,12:15,财富东方老邓哥
从去年12月10日开始调整，时间已经三个月，明天开始券商应该要表现几天了…,668,7,"https://guba.eastmoney.com/news,300059,1525645161.html",2025-03-09,11:27,想牛找牛先生
