post_title,post_view,comment_num,post_url,post_date,post_time,post_author
周一有潜力的板块：1.小金属（矿、锑、锂、钴）2.人形机器人3.智能医疗（华为进,74,0,"https://guba.eastmoney.com/news,603108,1525707604.html",2025-03-10,02:20,广东蒋贺凯看股
亏损严重,55,1,"https://guba.eastmoney.com/news,600588,1525706356.html",2025-03-10,01:07,诗与爱
这个关注度这么高，友车科技那么低？,130,0,"https://guba.eastmoney.com/news,600588,1525705503.html",2025-03-10,00:38,意股易
友车科技不是这个的相关公司吗？,130,0,"https://guba.eastmoney.com/news,600588,1525705489.html",2025-03-10,00:38,意股易
$用友网络(SH600588)$,115,0,"https://guba.eastmoney.com/news,600588,1525705053.html",2025-03-10,00:25,sanek564
一个外包公司，技术壁垒都没,140,4,"https://guba.eastmoney.com/news,600588,1525704825.html",2025-03-10,00:20,股友26V537r299
明天东财团这就是拉萨天团挤破头进来接盘,159,3,"https://guba.eastmoney.com/news,600588,1525704167.html",2025-03-10,00:05,飞黄斗金的黄药师
华为携同用友网络计划于2025年底前推出“医疗元宇宙协同平台”，整合华为光场成像,391,0,"https://guba.eastmoney.com/news,600588,1525704046.html",2025-03-10,00:02,永远看空a股666
期待融合,87,0,"https://guba.eastmoney.com/news,600588,1525703942.html",2025-03-09,23:59,富婆愉悦源泉
3月8日，华为正式组建医疗卫生军团，这意味着华为将智慧健康产业纳入更高级的战略级,692,1,"https://guba.eastmoney.com/news,600588,1525703821.html",2025-03-09,23:57,涨了涨停了
今年负0.96元/股，我看你们如何是好！！！,133,3,"https://guba.eastmoney.com/news,600588,1525703570.html",2025-03-09,23:53,永道康瑞硕
上周大盘最高摸至3390点，距离强阻力3400点只一步之遥，突破这个位置需要更大,133,1,"https://guba.eastmoney.com/news,301379,1525703366.html",2025-03-09,23:49,传奇N610300
用友网络与华为在医疗领域确实存在合作关系！,101,0,"https://guba.eastmoney.com/news,600588,1525703343.html",2025-03-09,23:49,涨了涨停了
通易航天，涨停瞬间，军工崛起，华夏新巅。。。,114,0,"https://guba.eastmoney.com/news,600588,1525702700.html",2025-03-09,23:38,只想翻四倍
五洲新春，具身机器人直接起飞了机器人元年,248,3,"https://guba.eastmoney.com/news,603108,1525702473.html",2025-03-09,23:35,吴某悟道
丰乐超级大利好来了,68,0,"https://guba.eastmoney.com/news,600588,1525702321.html",2025-03-09,23:33,诚实守信的超人
一字板顶起来，独食吃起来,112,1,"https://guba.eastmoney.com/news,600588,1525702252.html",2025-03-09,23:32,我来做咸鱼
各位都听我说，现在这个池子里边，我就盯着两只，也只有，这两支能买，我明天打头阵先,168,1,"https://guba.eastmoney.com/news,600588,1525701273.html",2025-03-09,23:18,不败老顽童
还是得朗科科技，拭目以待吧,119,0,"https://guba.eastmoney.com/news,600588,1525701036.html",2025-03-09,23:15,无敌牛虱888
佳先股份周五公告收购英特美光刻胶公司，成为北交唯一光刻胶上市公司，打响了2025,150,0,"https://guba.eastmoney.com/news,600588,1525700846.html",2025-03-09,23:13,向阳而上168
黄仁勋说：下一个风口是AI智能体，成为下一个万亿美元市场。加上央视报道Manus,437,2,"https://guba.eastmoney.com/news,300840,1525700612.html",2025-03-09,23:10,韩信军师
$用友网络(SH600588)$,97,0,"https://guba.eastmoney.com/news,600588,1525700069.html",2025-03-09,23:03,温州瓯江
现在隔夜买盘多少能看到吗？,110,0,"https://guba.eastmoney.com/news,600588,1525700021.html",2025-03-09,23:03,好心情K
万孚生物,73,0,"https://guba.eastmoney.com/news,600588,1525699803.html",2025-03-09,23:00,杭州大哥999
这才是真正的利好，大主线Manus！,101,1,"https://guba.eastmoney.com/news,600588,1525699736.html",2025-03-09,22:59,飞翔可逾双
太火了，人气干到第三了！到底有啥利好！,443,5,"https://guba.eastmoney.com/news,600588,1525699719.html",2025-03-09,22:59,都是韭菜相亲相爱
权重指标股沪深300中证500标的可选趋势上推类例如龙头600588用友网络；不,104,0,"https://guba.eastmoney.com/news,002093,1525699469.html",2025-03-09,22:56,为你筹谋79118
用友网络真的是一个很神奇的存在，没利润亏损几亿，市值高达700亿，之前顶峰甚至逼,114,0,"https://guba.eastmoney.com/news,600588,1525698897.html",2025-03-09,22:49,库南里不库
$用友网络(SH600588)$,81,0,"https://guba.eastmoney.com/news,600588,1525698785.html",2025-03-09,22:49,股友q67K816513
机科股份，国务院控股的北交所唯一股，集工业母机、小米机器人，ai智慧医疗三者于一,98,0,"https://guba.eastmoney.com/news,600588,1525698605.html",2025-03-09,22:47,发财好好
明日打板标的（作业图）仅供参考点到为止,176,0,"https://guba.eastmoney.com/news,002065,1525698487.html",2025-03-09,22:46,为你筹谋79118
AI医疗要爆发，周一直接一字了,190,3,"https://guba.eastmoney.com/news,600588,1525697868.html",2025-03-09,22:40,一个反派
又花钱买热度，同某顺排名那么低，这个在东财上来了，一看就是假流量，又骗人发套接盘,250,7,"https://guba.eastmoney.com/news,600588,1525697806.html",2025-03-09,22:39,无敌牛虱888
美锦能源,62,0,"https://guba.eastmoney.com/news,600588,1525697802.html",2025-03-09,22:39,欧拉欧
我插搞了半天你是华为AI医疗龙头挂不得尾盘抢筹,114,0,"https://guba.eastmoney.com/news,600588,1525697549.html",2025-03-09,22:37,股友q67K816513
转发,107,0,"https://guba.eastmoney.com/news,600588,1525697261.html",2025-03-09,22:34,坚韧的青爱若4
果然是亏损,75,0,"https://guba.eastmoney.com/news,600588,1525696656.html",2025-03-09,22:28,沧海一粟3pk0m6
第三名这是要回到1000亿市值吗？,115,0,"https://guba.eastmoney.com/news,600588,1525696533.html",2025-03-09,22:27,趋势投资者王
还行,103,0,"https://guba.eastmoney.com/news,600580,1525696285.html",2025-03-09,22:25,股友9h2n598106
活埋！！！！,76,0,"https://guba.eastmoney.com/news,600588,1525695552.html",2025-03-09,22:18,股友086N23E917
ST易联众(300096)公司与华为联合发布了县域医共体信息化、影像云服务、互联,93,0,"https://guba.eastmoney.com/news,600588,1525695515.html",2025-03-09,22:18,诚实的恋天光
苏州科达与华为去年10月签署战协，协议明确了智慧医疗、智慧城市合作，苏州科达本身,126,0,"https://guba.eastmoney.com/news,600588,1525695380.html",2025-03-09,22:17,勇敢的旭哥
为啥人气一下就上来了？难道是华为AI？,169,2,"https://guba.eastmoney.com/news,600588,1525693016.html",2025-03-09,21:55,都是韭菜相亲相爱
很多人听不懂我说隔夜挂单,131,1,"https://guba.eastmoney.com/news,600588,1525692349.html",2025-03-09,21:48,轻快的秦芸菲
你们看盘都是凭感觉吗？就跟抖音那帮人一样用腚决定买卖,110,0,"https://guba.eastmoney.com/news,600588,1525692282.html",2025-03-09,21:47,忘掉盈利享受交易
[图片],106,0,"https://guba.eastmoney.com/news,600588,1525692174.html",2025-03-09,21:46,股友36n6k21251
利空已解禁,88,0,"https://guba.eastmoney.com/news,600588,1525692169.html",2025-03-09,21:46,股友pgb9SU
就看周一怎么开台！亏损股！,182,3,"https://guba.eastmoney.com/news,600588,1525691447.html",2025-03-09,21:38,南宁二代战神
