post_title,post_view,comment_num,post_url,post_date,post_time,post_author
融资融券周汇总：卓胜微本周融资净偿还3066.77万元,16,0,"https://guba.eastmoney.com/news,300782,1525657895.html",2025-03-09,15:04,大眼看两融
远离此股，所有半导体都过了去年高点，唯独这个没有,131,2,"https://guba.eastmoney.com/news,300782,1525632832.html",2025-03-09,08:38,股友27t083t719
卓胜微这只票走势太好看了，股性也好，真是越看越爱，即使再跌，也不忍抛弃呀,219,0,"https://guba.eastmoney.com/news,300782,1525621514.html",2025-03-08,23:45,炒股好玩
散户太多了，涨不起来的。早了。起码得50再上,200,3,"https://guba.eastmoney.com/news,300782,1525617150.html",2025-03-08,22:31,经纶为富得无崖子
现在看不起，总有一天让你高攀不起,197,1,"https://guba.eastmoney.com/news,300782,1525611598.html",2025-03-08,21:07,股友6002016t8U
必确58元,257,3,"https://guba.eastmoney.com/news,300782,1525600040.html",2025-03-08,18:01,善思考的邓菡1
铁树也有开花时……慢慢期待吧,151,0,"https://guba.eastmoney.com/news,300782,1525592130.html",2025-03-08,15:59,美好传动
$卓胜微(SZ300782)$,293,7,"https://guba.eastmoney.com/news,300782,1525557272.html",2025-03-08,08:23,赚点钱买小米SU7
严惩违规减持，包括技术性离婚。。。。卓你怕不怕。。。那个闪电离婚的股东你会不会被,251,1,"https://guba.eastmoney.com/news,300782,1525514942.html",2025-03-07,21:23,睿智英明的砚白3
，欠大家三个20厘米,252,4,"https://guba.eastmoney.com/news,300782,1525504991.html",2025-03-07,20:29,生机亨通de晓彤
散户太多了，涨不了,170,2,"https://guba.eastmoney.com/news,300782,1525502586.html",2025-03-07,20:16,经纶为富得无崖子
外围关系都这样了，咋想的,137,0,"https://guba.eastmoney.com/news,300782,1525494125.html",2025-03-07,19:35,只看涨速榜
要涨了,293,1,"https://guba.eastmoney.com/news,300782,1525487991.html",2025-03-07,19:08,基民QX2sG5
继续看7字头，破了进底仓，跌到73打满6成，继续看到95附近。如果不下来，就算了,183,1,"https://guba.eastmoney.com/news,300782,1525417829.html",2025-03-07,15:18,顾玺杨
每天做T赚点饭钱、烟钱,121,0,"https://guba.eastmoney.com/news,300782,1525417676.html",2025-03-07,15:17,股友p21BcI
北斗三星,120,0,"https://guba.eastmoney.com/news,300782,1525410981.html",2025-03-07,15:05,涨停涨停涨停板
概念没概念，业绩没业绩，只能慢慢变老一条路,117,0,"https://guba.eastmoney.com/news,300782,1525407774.html",2025-03-07,15:01,天天赚强999
5号买的赚了一根毛,118,0,"https://guba.eastmoney.com/news,300782,1525386224.html",2025-03-07,14:42,搳肉王
为什么你们老是定增定增？今天下跌跟定增有什么关系呀？上方套牢盘太多跟随板块洗筹码,386,10,"https://guba.eastmoney.com/news,300782,1525385245.html",2025-03-07,14:41,坚毅的海勒
心累了，爱咋咋，不减仓也不加仓了。锁仓，陪你玩。,110,0,"https://guba.eastmoney.com/news,300782,1525382563.html",2025-03-07,14:39,上下自然
拉基货,112,0,"https://guba.eastmoney.com/news,300782,1525382382.html",2025-03-07,14:39,蓝天的池逸凡
为了低价定增，无耻之极,115,0,"https://guba.eastmoney.com/news,300782,1525370349.html",2025-03-07,14:30,股友86567g26k1
